run,a0,winding_add,winding_sub,product,overlap,residual_reflected,residual_rotated,reflection_shift,monotonicity,planarity
mlp_addsub97_f0.3_wd1.0_sq-addsub_s2,74,-5.000000215028667,4.000000414874104,-20.000002934485277,0.9755723476409912,0.19815750177108957,1.3061554648874771,0,0.5515463917525774,0.3375918814029445
mlp_addsub97_f0.3_wd1.0_sq-addsub_s2,84,-1.9999997520911073,1.9999996003091258,-3.999998704800565,0.9944856762886047,0.20215433710083378,1.2949209096862857,0,0.5206185567010309,0.332077793638561
mlp_addsub97_f0.3_wd1.0_sq-addsub_s2,69,7.589099077791946e-08,0.0,0.0,0.9860693216323853,0.2021234877263164,1.3072766982114699,0,0.24742268041237114,0.3360797967378646
mlp_addsub97_f0.3_wd1.0_sq-addsub_s2,6,2.0000000556550703,-3.0000003111555777,-6.000000789276384,0.9952351450920105,0.2059954405689024,1.3067918941162526,0,0.5206185567010309,0.32386400285052275
mlp_addsub97_f0.3_wd1.0_sq-addsub_s2,93,-2.0000003592190336,1.000000103718526,-2.000000566656123,0.9988455772399902,0.2040218942887724,1.2985466720476737,0,0.5206185567010309,0.32416025841782686
mlp_addsub97_f0.3_wd1.0_sq-addsub_s2,22,-3.4150945850063754e-07,-0.9999997242635721,3.4150936433403937e-07,0.7168521881103516,0.20464319856988886,1.3052437616832941,0,0.5051546391752577,0.311912566019646
mlp_addsub97_f0.3_wd1.0_sq-addsub_s2,47,-1.0000002555005074,0.9999996483725813,-0.9999999038729989,0.9912499785423279,0.20471614964059326,1.3131637959917073,0,0.5257731958762887,0.3001760404649647
mlp_addsub97_f0.3_wd1.0_sq-addsub_s2,1,5.000000215028667,-4.99999960790074,-24.99999911464695,0.9800916910171509,0.20679343536283734,1.3022212618169084,0,0.5618556701030928,0.31226019262153815
mlp_addsub97_f0.3_wd1.0_sq-addsub_s2,15,-3.000000614719541,0.9999996483725813,-2.9999995598370686,0.9857876300811768,0.20580502072657725,1.3239998778725701,0,0.5257731958762886,0.3251038830192323
mlp_addsub97_f0.3_wd1.0_sq-addsub_s2,59,-0.9999991930266366,-3.794549538895973e-08,3.794546476795569e-08,0.9949753284454346,0.2077220686037751,1.313846902301157,0,0.5051546391752577,0.3281484540501358
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,26,7.589099077791946e-08,0.0,0.0,0.9973495006561279,0.19708768750261174,1.3179602420160996,0,0.24742268041237114,0.30902190999947876
mlp_addsub97_f0.3_wd1.0_sq-addsub_s3,52,-1.999999903873089,1.000000407282489,-2.0000007184380277,0.9951152801513672,0.20562670787261408,1.322260914634291,0,0.5206185567010309,0.3008883308342211
