run,step,operator,n,test_acc
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,47879,sub,6549,1.0
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,48485,add,6624,1.0
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,48485,sub,6549,1.0
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,49091,add,6624,1.0
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,49091,sub,6549,1.0
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,49697,add,6624,1.0
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,49697,sub,6549,1.0
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,50303,add,6624,1.0
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,50303,sub,6549,1.0
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,50909,add,6624,1.0
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,50909,sub,6549,1.0
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,51515,add,6624,1.0
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,51515,sub,6549,1.0
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,52121,add,6624,1.0
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,52121,sub,6549,1.0
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,52727,add,6624,1.0
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,52727,sub,6549,1.0
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,53333,add,6624,1.0
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,53333,sub,6549,1.0
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,53939,add,6624,1.0
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,53939,sub,6549,1.0
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,54545,add,6624,1.0
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,54545,sub,6549,1.0
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,55152,add,6624,1.0
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,55152,sub,6549,1.0
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,55758,add,6624,1.0
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,55758,sub,6549,1.0
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,56364,add,6624,1.0
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,56364,sub,6549,1.0
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,56970,add,6624,1.0
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,56970,sub,6549,1.0
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,57576,add,6624,1.0
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,57576,sub,6549,1.0
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,58182,add,6624,1.0
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,58182,sub,6549,1.0
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,58788,add,6624,1.0
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,58788,sub,6549,1.0
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,59394,add,6624,1.0
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,59394,sub,6549,1.0
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,60000,add,6624,1.0
mlp_addsub97_f0.3_wd1.0_sq-addsub_s4,60000,sub,6549,1.0
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,0,add,8946,0.010954616591334343
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,0,sub,8931,0.008957563899457455
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,759,add,8946,0.007265816908329725
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,759,sub,8931,0.007613928988575935
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,1519,add,8946,0.008830762468278408
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,1519,sub,8931,0.00884559378027916
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,2278,add,8946,0.00894254446029663
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,2278,sub,8931,0.0075019593350589275
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,3038,add,8946,0.008048289455473423
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,3038,sub,8931,0.007389990147203207
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,3797,add,8946,0.008718980476260185
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,3797,sub,8931,0.008061807602643967
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,4557,add,8946,0.01006036251783371
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,4557,sub,8931,0.008621654473245144
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,5316,add,8946,0.01006036251783371
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,5316,sub,8931,0.007389990147203207
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,6076,add,8946,0.008718980476260185
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,6076,sub,8931,0.008285745978355408
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,6835,add,8946,0.008271853439509869
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,6835,sub,8931,0.009741350077092648
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,7595,add,8946,0.009725016541779041
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,7595,sub,8931,0.007166050840169191
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,8354,add,8946,0.008830762468278408
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,8354,sub,8931,0.0070540811866521835
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,9114,add,8946,0.009166107513010502
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,9114,sub,8931,0.008173776790499687
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,9873,add,8946,0.008048289455473423
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,9873,sub,8931,0.008621654473245144
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,10633,add,8946,0.008718980476260185
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,10633,sub,8931,0.009181502275168896
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,11392,add,8946,0.008718980476260185
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,11392,sub,8931,0.010637106373906136
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,12152,add,8946,0.007377598900347948
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,12152,sub,8931,0.009181502275168896
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,12911,add,8946,0.008160071447491646
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,12911,sub,8931,0.009965289384126663
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,13671,add,8946,0.009389671497046947
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,13671,sub,8931,0.007837868295609951
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,14430,add,8946,0.009277889505028725
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,14430,sub,8931,0.006830142345279455
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,15190,add,8946,0.01028392557054758
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,15190,sub,8931,0.006718172691762447
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,15949,add,8946,0.009725016541779041
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,15949,sub,8931,0.007278020493686199
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,16709,add,8946,0.008607198484241962
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,16709,sub,8931,0.00929347239434719
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,17468,add,8946,0.007377598900347948
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,17468,sub,8931,0.008621654473245144
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,18228,add,8946,0.008718980476260185
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,18228,sub,8931,0.008285745978355408
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,18987,add,8946,0.01028392557054758
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,18987,sub,8931,0.008509685285389423
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,19747,add,8946,0.006818689871579409
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,19747,sub,8931,0.00884559378027916
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,20506,add,8946,0.009166107513010502
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,20506,sub,8931,0.007613928988575935
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,21266,add,8946,0.00950145348906517
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,21266,sub,8931,0.007389990147203207
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,22025,add,8946,0.008160071447491646
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,22025,sub,8931,0.00884559378027916
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,22785,add,8946,0.009054325520992279
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,22785,sub,8931,0.007949837483465672
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,23544,add,8946,0.009613234549760818
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,23544,sub,8931,0.008397716097533703
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,24304,add,8946,0.008830762468278408
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,24304,sub,8931,0.010077258571982384
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,25063,add,8946,0.008607198484241962
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,25063,sub,8931,0.008509685285389423
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,25823,add,8946,0.009054325520992279
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,25823,sub,8931,0.0103011978790164
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,26582,add,8946,0.009389671497046947
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,26582,sub,8931,0.008285745978355408
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,27342,add,8946,0.008048289455473423
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,27342,sub,8931,0.00884559378027916
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,28101,add,8946,0.00849541649222374
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,28101,sub,8931,0.009629380889236927
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,28861,add,8946,0.009836798533797264
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,28861,sub,8931,0.008733624592423439
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,29620,add,8946,0.008830762468278408
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,29620,sub,8931,0.0070540811866521835
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,30380,add,8946,0.009389671497046947
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,30380,sub,8931,0.007166050840169191
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,31139,add,8946,0.00894254446029663
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,31139,sub,8931,0.008397716097533703
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,31899,add,8946,0.00849541649222374
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,31899,sub,8931,0.008173776790499687
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,32658,add,8946,0.00894254446029663
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,32658,sub,8931,0.007837868295609951
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,33418,add,8946,0.007265816908329725
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,33418,sub,8931,0.008621654473245144
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,34177,add,8946,0.009277889505028725
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,34177,sub,8931,0.008621654473245144
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,34937,add,8946,0.00950145348906517
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,34937,sub,8931,0.007389990147203207
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,35696,add,8946,0.009389671497046947
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,35696,sub,8931,0.006830142345279455
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,36456,add,8946,0.008830762468278408
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,36456,sub,8931,0.009405441582202911
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,37215,add,8946,0.01006036251783371
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,37215,sub,8931,0.008173776790499687
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,37975,add,8946,0.009725016541779041
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,37975,sub,8931,0.007725898642092943
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,38734,add,8946,0.009389671497046947
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,38734,sub,8931,0.008397716097533703
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,39494,add,8946,0.008718980476260185
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,39494,sub,8931,0.007837868295609951
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,40253,add,8946,0.007824726402759552
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,40253,sub,8931,0.009069533087313175
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,41013,add,8946,0.009054325520992279
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,41013,sub,8931,0.006942111533135176
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,41772,add,8946,0.008383635431528091
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,41772,sub,8931,0.007278020493686199
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,42532,add,8946,0.010731052607297897
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,42532,sub,8931,0.008061807602643967
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,43291,add,8946,0.009166107513010502
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,43291,sub,8931,0.008397716097533703
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,44051,add,8946,0.009166107513010502
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,44051,sub,8931,0.0075019593350589275
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,44810,add,8946,0.009948580525815487
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,44810,sub,8931,0.008509685285389423
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,45570,add,8946,0.00849541649222374
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,45570,sub,8931,0.007166050840169191
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,46329,add,8946,0.009836798533797264
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,46329,sub,8931,0.00929347239434719
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,47089,add,8946,0.008607198484241962
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,47089,sub,8931,0.007725898642092943
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,47848,add,8946,0.01006036251783371
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,47848,sub,8931,0.009069533087313175
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,48608,add,8946,0.01061927154660225
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,48608,sub,8931,0.00929347239434719
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,49367,add,8946,0.008607198484241962
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,49367,sub,8931,0.009741350077092648
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,50127,add,8946,0.008607198484241962
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,50127,sub,8931,0.008173776790499687
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,50886,add,8946,0.009613234549760818
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,50886,sub,8931,0.008061807602643967
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,51646,add,8946,0.009725016541779041
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,51646,sub,8931,0.009181502275168896
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,52405,add,8946,0.00849541649222374
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,52405,sub,8931,0.0066062030382454395
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,53165,add,8946,0.010395707562565804
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,53165,sub,8931,0.0075019593350589275
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,53924,add,8946,0.00849541649222374
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,53924,sub,8931,0.007166050840169191
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,54684,add,8946,0.009613234549760818
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,54684,sub,8931,0.008621654473245144
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,55443,add,8946,0.007042253389954567
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,55443,sub,8931,0.008061807602643967
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,56203,add,8946,0.01140174362808466
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,56203,sub,8931,0.009405441582202911
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,56962,add,8946,0.008048289455473423
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,56962,sub,8931,0.009405441582202911
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,57722,add,8946,0.009389671497046947
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,57722,sub,8931,0.008397716097533703
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,58481,add,8946,0.009166107513010502
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,58481,sub,8931,0.007725898642092943
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,59241,add,8946,0.007377598900347948
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,59241,sub,8931,0.0075019593350589275
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,60000,add,8946,0.008607198484241962
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s0,60000,sub,8931,0.007949837483465672
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,0,add,8930,0.008958566933870316
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,0,sub,8947,0.010282776318490505
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,759,add,8930,0.008062710054218769
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,759,sub,8947,0.009053314104676247
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,1519,add,8930,0.008734602481126785
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,1519,sub,8947,0.008829775266349316
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,2278,add,8930,0.008958566933870316
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,2278,sub,8947,0.009165083058178425
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,3038,add,8930,0.010974244214594364
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,3038,sub,8947,0.007823851890861988
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,3797,add,8930,0.010078387334942818
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,3797,sub,8947,0.010282776318490505
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,4557,add,8930,0.008958566933870316
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,4557,sub,8947,0.008606236428022385
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,5316,add,8930,0.010414334014058113
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,5316,sub,8947,0.009723929688334465
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,6076,add,8930,0.00907054916024208
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,6076,sub,8947,0.007488543633371592
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,6835,add,8930,0.008510638028383255
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,6835,sub,8947,0.009835699573159218
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,7595,add,8930,0.010190369561314583
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,7595,sub,8947,0.008270928636193275
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,8354,add,8930,0.008734602481126785
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,8354,sub,8947,0.008829775266349316
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,9114,add,8930,0.009518477134406567
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,9114,sub,8947,0.010171007364988327
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,9873,add,8930,0.00907054916024208
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,9873,sub,8947,0.008829775266349316
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,10633,add,8930,0.008510638028383255
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,10633,sub,8947,0.008718006312847137
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,11392,add,8930,0.009294512681663036
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,11392,sub,8947,0.009165083058178425
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,12152,add,8930,0.00907054916024208
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,12152,sub,8947,0.007935620844364166
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,12911,add,8930,0.00862262025475502
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,12911,sub,8947,0.009723929688334465
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,13671,add,8930,0.010078387334942818
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,13671,sub,8947,0.010618084110319614
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,14430,add,8930,0.007390817627310753
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,14430,sub,8947,0.009835699573159218
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,15190,add,8930,0.009182530455291271
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,15190,sub,8947,0.009723929688334465
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,15949,add,8930,0.00884658470749855
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,15949,sub,8947,0.007935620844364166
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,16709,add,8930,0.008510638028383255
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,16709,sub,8947,0.009500390850007534
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,17468,add,8930,0.007614781614392996
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,17468,sub,8947,0.008270928636193275
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,18228,add,8930,0.008062710054218769
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,18228,sub,8947,0.009500390850007534
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,18987,add,8930,0.009742441587150097
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,18987,sub,8947,0.008606236428022385
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,19747,add,8930,0.010862261988222599
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,19747,sub,8947,0.010059237480163574
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,20506,add,8930,0.007726763840764761
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,20506,sub,8947,0.009276852943003178
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,21266,add,8930,0.007502799388021231
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,21266,sub,8947,0.008047389797866344
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,22025,add,8930,0.009182530455291271
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,22025,sub,8947,0.009500390850007534
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,22785,add,8930,0.00884658470749855
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,22785,sub,8947,0.008494467474520206
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,23544,add,8930,0.00839865580201149
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,23544,sub,8947,0.009276852943003178
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,24304,add,8930,0.009182530455291271
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,24304,sub,8947,0.008494467474520206
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,25063,add,8930,0.00907054916024208
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,25063,sub,8947,0.008718006312847137
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,25823,add,8930,0.00907054916024208
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,25823,sub,8947,0.008718006312847137
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,26582,add,8930,0.010638297535479069
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,26582,sub,8947,0.008382698521018028
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,27342,add,8930,0.009742441587150097
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,27342,sub,8947,0.009723929688334465
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,28101,add,8930,0.009294512681663036
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,28101,sub,8947,0.007823851890861988
transformer_addsub113_f0.3_wd0.1_PERM_sq-addsub_s1,28861,add,8930,0.009406494908034801
