step,ph_dim,run,t_g,operation,weight_decay,label_permutation,generalisation_gap,fits_train_set
35980,3.7276890280297352,transformer_add97_f0.3_wd0.0_stablemax_traj_s1,,add,0.0,False,0.6929851174354553,True
36980,4.135071816046424,transformer_add97_f0.3_wd0.0_stablemax_traj_s1,,add,0.0,False,0.6929851174354553,True
37980,4.126183611099314,transformer_add97_f0.3_wd0.0_stablemax_traj_s1,,add,0.0,False,0.6929851174354553,True
38980,4.211454027886384,transformer_add97_f0.3_wd0.0_stablemax_traj_s1,,add,0.0,False,0.6929851174354553,True
39980,4.529313536219407,transformer_add97_f0.3_wd0.0_stablemax_traj_s1,,add,0.0,False,0.6929851174354553,True
3980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s2,,add,0.0,False,0.005514601245522499,False
4980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s2,,add,0.0,False,0.005514601245522499,False
5980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s2,,add,0.0,False,0.005514601245522499,False
6980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s2,,add,0.0,False,0.005514601245522499,False
7980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s2,,add,0.0,False,0.005514601245522499,False
8980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s2,,add,0.0,False,0.005514601245522499,False
9980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s2,,add,0.0,False,0.005514601245522499,False
10980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s2,,add,0.0,False,0.005514601245522499,False
11980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s2,,add,0.0,False,0.005514601245522499,False
12980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s2,,add,0.0,False,0.005514601245522499,False
13980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s2,,add,0.0,False,0.005514601245522499,False
14980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s2,,add,0.0,False,0.005514601245522499,False
15980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s2,,add,0.0,False,0.005514601245522499,False
16980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s2,,add,0.0,False,0.005514601245522499,False
17980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s2,,add,0.0,False,0.005514601245522499,False
18980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s2,,add,0.0,False,0.005514601245522499,False
19980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s2,,add,0.0,False,0.005514601245522499,False
20980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s2,,add,0.0,False,0.005514601245522499,False
21980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s2,,add,0.0,False,0.005514601245522499,False
22980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s2,,add,0.0,False,0.005514601245522499,False
23980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s2,,add,0.0,False,0.005514601245522499,False
24980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s2,,add,0.0,False,0.005514601245522499,False
25980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s2,,add,0.0,False,0.005514601245522499,False
26980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s2,,add,0.0,False,0.005514601245522499,False
27980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s2,,add,0.0,False,0.005514601245522499,False
28980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s2,,add,0.0,False,0.005514601245522499,False
29980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s2,,add,0.0,False,0.005514601245522499,False
30980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s2,,add,0.0,False,0.005514601245522499,False
31980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s2,,add,0.0,False,0.005514601245522499,False
32980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s2,,add,0.0,False,0.005514601245522499,False
33980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s2,,add,0.0,False,0.005514601245522499,False
34980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s2,,add,0.0,False,0.005514601245522499,False
35980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s2,,add,0.0,False,0.005514601245522499,False
36980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s2,,add,0.0,False,0.005514601245522499,False
37980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s2,,add,0.0,False,0.005514601245522499,False
38980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s2,,add,0.0,False,0.005514601245522499,False
39980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s2,,add,0.0,False,0.005514601245522499,False
3980,1.4826749846499825,transformer_add97_f0.3_wd0.0_stablemax_traj_s3,,add,0.0,False,0.6990586221218109,True
4980,1.380439253829132,transformer_add97_f0.3_wd0.0_stablemax_traj_s3,,add,0.0,False,0.6990586221218109,True
5980,1.5886219015712515,transformer_add97_f0.3_wd0.0_stablemax_traj_s3,,add,0.0,False,0.6990586221218109,True
6980,1.6850841495666002,transformer_add97_f0.3_wd0.0_stablemax_traj_s3,,add,0.0,False,0.6990586221218109,True
7980,1.7032460920691654,transformer_add97_f0.3_wd0.0_stablemax_traj_s3,,add,0.0,False,0.6990586221218109,True
8980,1.8862011722433636,transformer_add97_f0.3_wd0.0_stablemax_traj_s3,,add,0.0,False,0.6990586221218109,True
9980,2.052719841415667,transformer_add97_f0.3_wd0.0_stablemax_traj_s3,,add,0.0,False,0.6990586221218109,True
10980,2.2092350675920605,transformer_add97_f0.3_wd0.0_stablemax_traj_s3,,add,0.0,False,0.6990586221218109,True
11980,2.2846562732905253,transformer_add97_f0.3_wd0.0_stablemax_traj_s3,,add,0.0,False,0.6990586221218109,True
12980,2.370663164169263,transformer_add97_f0.3_wd0.0_stablemax_traj_s3,,add,0.0,False,0.6990586221218109,True
13980,2.400610097319393,transformer_add97_f0.3_wd0.0_stablemax_traj_s3,,add,0.0,False,0.6990586221218109,True
14980,2.4341328194369907,transformer_add97_f0.3_wd0.0_stablemax_traj_s3,,add,0.0,False,0.6990586221218109,True
15980,2.4516472925757213,transformer_add97_f0.3_wd0.0_stablemax_traj_s3,,add,0.0,False,0.6990586221218109,True
16980,2.5003073792317525,transformer_add97_f0.3_wd0.0_stablemax_traj_s3,,add,0.0,False,0.6990586221218109,True
17980,2.4926107875833243,transformer_add97_f0.3_wd0.0_stablemax_traj_s3,,add,0.0,False,0.6990586221218109,True
18980,2.558770290187775,transformer_add97_f0.3_wd0.0_stablemax_traj_s3,,add,0.0,False,0.6990586221218109,True
19980,2.5406044707827866,transformer_add97_f0.3_wd0.0_stablemax_traj_s3,,add,0.0,False,0.6990586221218109,True
20980,2.5437006441293537,transformer_add97_f0.3_wd0.0_stablemax_traj_s3,,add,0.0,False,0.6990586221218109,True
21980,2.500594387120288,transformer_add97_f0.3_wd0.0_stablemax_traj_s3,,add,0.0,False,0.6990586221218109,True
22980,2.629618710005099,transformer_add97_f0.3_wd0.0_stablemax_traj_s3,,add,0.0,False,0.6990586221218109,True
23980,2.7375495365363727,transformer_add97_f0.3_wd0.0_stablemax_traj_s3,,add,0.0,False,0.6990586221218109,True
24980,2.821217763260479,transformer_add97_f0.3_wd0.0_stablemax_traj_s3,,add,0.0,False,0.6990586221218109,True
25980,1.818819210346512,transformer_add97_f0.3_wd0.0_stablemax_traj_s3,,add,0.0,False,0.6990586221218109,True
26980,1.7167559838705853,transformer_add97_f0.3_wd0.0_stablemax_traj_s3,,add,0.0,False,0.6990586221218109,True
27980,1.71190232032722,transformer_add97_f0.3_wd0.0_stablemax_traj_s3,,add,0.0,False,0.6990586221218109,True
28980,1.8829685860045409,transformer_add97_f0.3_wd0.0_stablemax_traj_s3,,add,0.0,False,0.6990586221218109,True
29980,2.6705607606325024,transformer_add97_f0.3_wd0.0_stablemax_traj_s3,,add,0.0,False,0.6990586221218109,True
30980,3.014881946105412,transformer_add97_f0.3_wd0.0_stablemax_traj_s3,,add,0.0,False,0.6990586221218109,True
31980,3.06645064743985,transformer_add97_f0.3_wd0.0_stablemax_traj_s3,,add,0.0,False,0.6990586221218109,True
32980,3.2532587636834167,transformer_add97_f0.3_wd0.0_stablemax_traj_s3,,add,0.0,False,0.6990586221218109,True
33980,3.399948784088695,transformer_add97_f0.3_wd0.0_stablemax_traj_s3,,add,0.0,False,0.6990586221218109,True
34980,3.4242930173508137,transformer_add97_f0.3_wd0.0_stablemax_traj_s3,,add,0.0,False,0.6990586221218109,True
35980,3.983753421526285,transformer_add97_f0.3_wd0.0_stablemax_traj_s3,,add,0.0,False,0.6990586221218109,True
36980,4.475374471449926,transformer_add97_f0.3_wd0.0_stablemax_traj_s3,,add,0.0,False,0.6990586221218109,True
37980,4.564640469101206,transformer_add97_f0.3_wd0.0_stablemax_traj_s3,,add,0.0,False,0.6990586221218109,True
38980,4.940418758193642,transformer_add97_f0.3_wd0.0_stablemax_traj_s3,,add,0.0,False,0.6990586221218109,True
39980,4.854592878896847,transformer_add97_f0.3_wd0.0_stablemax_traj_s3,,add,0.0,False,0.6990586221218109,True
3980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s4,,add,0.0,False,-0.003088594414293766,False
4980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s4,,add,0.0,False,-0.003088594414293766,False
5980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s4,,add,0.0,False,-0.003088594414293766,False
6980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s4,,add,0.0,False,-0.003088594414293766,False
7980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s4,,add,0.0,False,-0.003088594414293766,False
8980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s4,,add,0.0,False,-0.003088594414293766,False
9980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s4,,add,0.0,False,-0.003088594414293766,False
10980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s4,,add,0.0,False,-0.003088594414293766,False
11980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s4,,add,0.0,False,-0.003088594414293766,False
12980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s4,,add,0.0,False,-0.003088594414293766,False
13980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s4,,add,0.0,False,-0.003088594414293766,False
14980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s4,,add,0.0,False,-0.003088594414293766,False
15980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s4,,add,0.0,False,-0.003088594414293766,False
16980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s4,,add,0.0,False,-0.003088594414293766,False
17980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s4,,add,0.0,False,-0.003088594414293766,False
18980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s4,,add,0.0,False,-0.003088594414293766,False
19980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s4,,add,0.0,False,-0.003088594414293766,False
20980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s4,,add,0.0,False,-0.003088594414293766,False
21980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s4,,add,0.0,False,-0.003088594414293766,False
22980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s4,,add,0.0,False,-0.003088594414293766,False
23980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s4,,add,0.0,False,-0.003088594414293766,False
24980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s4,,add,0.0,False,-0.003088594414293766,False
25980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s4,,add,0.0,False,-0.003088594414293766,False
26980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s4,,add,0.0,False,-0.003088594414293766,False
27980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s4,,add,0.0,False,-0.003088594414293766,False
28980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s4,,add,0.0,False,-0.003088594414293766,False
29980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s4,,add,0.0,False,-0.003088594414293766,False
30980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s4,,add,0.0,False,-0.003088594414293766,False
31980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s4,,add,0.0,False,-0.003088594414293766,False
32980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s4,,add,0.0,False,-0.003088594414293766,False
33980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s4,,add,0.0,False,-0.003088594414293766,False
34980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s4,,add,0.0,False,-0.003088594414293766,False
35980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s4,,add,0.0,False,-0.003088594414293766,False
36980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s4,,add,0.0,False,-0.003088594414293766,False
37980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s4,,add,0.0,False,-0.003088594414293766,False
38980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s4,,add,0.0,False,-0.003088594414293766,False
39980,,transformer_add97_f0.3_wd0.0_stablemax_traj_s4,,add,0.0,False,-0.003088594414293766,False
3980,1.200843871978838,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
4980,1.0531853064901449,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
5980,1.0971980453922077,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
6980,1.0749085690045757,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
7980,1.0691276510543577,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
8980,1.094178302639674,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
9980,1.0757010596434615,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
10980,1.094477020142163,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
11980,1.0989589846725754,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
12980,1.1259977897336266,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
13980,1.1863626589237228,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
14980,1.159314949376833,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
15980,1.166092052118395,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
16980,1.2281388395860258,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
17980,1.1501831440420538,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
18980,1.1633867808380838,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
19980,1.1552360126896426,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
20980,1.2513639553508835,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
21980,1.2122030037091227,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
22980,1.2634793830423887,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
23980,1.1673886790969823,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
24980,1.1044439027502573,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
25980,1.1175363001802163,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
26980,1.1192404964048743,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
27980,1.134623682895206,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
28980,1.12944903459336,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
29980,1.1102473213994812,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
30980,1.156761130459017,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
31980,1.2528727761595908,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
32980,1.144942322531951,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
33980,1.1344873947806131,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
34980,1.10242532492875,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
35980,1.1244651961873493,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
36980,1.1041794172394146,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
37980,1.1101691052881129,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
38980,1.1592862374563573,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
39980,1.206308231731654,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
40980,1.1163398055531508,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
41980,1.1207095916251686,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
42980,1.1340527556263298,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
43980,1.130130783222402,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
44980,1.0824466696715689,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
45980,1.1047377657713466,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
46980,1.164908881382236,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
47980,1.0955299262279057,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
48980,1.0999089218394658,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
49980,1.122127462454321,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
50980,1.253263202255473,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
51980,1.09474065321057,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
52980,1.1213703684989116,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
53980,1.1029875972627572,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
54980,1.1059478566695602,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
55980,1.1010410379437507,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
56980,1.0970127957241518,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
57980,1.1464904342879303,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
58980,1.223545115146937,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
59980,1.1176031099533583,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
60980,1.0786313891039396,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
61980,1.2097019048037665,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
62980,1.0953445404255655,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
63980,1.1305081630233478,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
64980,1.1150458310372735,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
65980,1.1067173156511716,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
66980,1.1217537038938292,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
67980,1.1156469907683433,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
68980,1.1391894173202657,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
69980,1.1444069761463014,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
70980,1.1141250853078208,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
71980,1.10864270177429,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
72980,1.2275046011473103,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
73980,1.1232994402811831,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
74980,1.0975223062795805,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
75980,1.1238982231586945,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
76980,1.1549534450674497,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
77980,1.132760427952399,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
78980,1.1464271506637629,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
79980,1.1362431088055327,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
80980,1.2657461252056696,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
81980,1.1261711765501217,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
82980,1.1200729878998317,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
83980,1.1421180181738473,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
84980,1.1561710898880933,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
85980,1.0772206268046358,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
86980,1.128713503835208,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
87980,1.1381266358884394,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
88980,1.1380224404483563,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
89980,1.126252677293926,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
90980,1.0997812440738837,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
91980,1.1186158161311814,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
92980,1.0979299804066758,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
93980,1.1482016176287624,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
94980,1.1258143453611986,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
95980,1.1254936347508315,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
96980,1.098311081557556,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
97980,1.1281111773031327,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
98980,1.0750526119996058,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
99980,1.0747092879661002,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
100980,1.1922734509273232,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
101980,1.114176760431047,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
102980,1.1449723031066188,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
103980,1.1366169118581888,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
104980,1.0984258175904569,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
105980,1.094918191010454,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
106980,1.1236360484233674,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
107980,1.231355696978334,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
108980,1.118678234392784,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
109980,1.097225592159715,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
110980,1.186895644377321,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
111980,1.1301121960442675,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
112980,1.0883370969989266,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
113980,1.1084844527791384,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
114980,1.1151799894845955,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
115980,1.2049599324731326,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
116980,1.116395957716954,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
117980,1.1600115963912796,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
118980,1.0864512799688513,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
119980,1.0329159794762048,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
120980,1.0312680641382468,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
121980,1.0304294852761646,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
122980,1.0308617874590886,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
123980,1.030902282117054,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
124980,1.0314584517142675,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
125980,1.0323568042899034,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
126980,1.0331904889457928,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
127980,1.034470609650871,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
128980,1.0359347470840845,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
129980,1.109484756937544,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
130980,1.0939762936741113,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
131980,1.1043421339816797,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
132980,1.124974853872431,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
133980,1.0849128804396588,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
134980,1.0855137489458793,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
135980,1.105720903389588,transformer_add97_f0.3_wd0.1_traj_s0,,add,0.1,False,0.12663227319717407,True
