step,h1_max_persistence_normalised,fourier_concentration,fourier_concentration_group,fourier_concentration_k1,fourier_concentration_k2,fourier_concentration_k3,fourier_concentration_k5,fourier_concentration_k10,fourier_concentration_k20,fourier_concentration_group_k1,fourier_concentration_group_k2,fourier_concentration_group_k3,fourier_concentration_group_k5,fourier_concentration_group_k10,fourier_concentration_group_k20,run,operation,t_g
1823,0.0580988947120938,0.1151678118935458,0.1682433108320133,0.0233732539110884,0.0465879346803381,0.0696145983612431,0.1151678118935458,0.2275708567224034,0.4433856226800881,0.0378148017629639,0.0735776167247925,0.1086484492745364,0.1682433108320133,0.2888448492413065,0.4987691094193955,transformer_mul97_f0.5_wd1.0_softmax_ce_s0,mul,1900
1964,0.054350314822223,0.1152866709888424,0.1651806985505968,0.0233626864635365,0.0466316133656284,0.0696364723496136,0.1152866709888424,0.227297659871127,0.443309561141003,0.0368408263747694,0.0714702229538334,0.1050149225090402,0.1651806985505968,0.2879389275950929,0.4987298548602887,transformer_mul97_f0.5_wd1.0_softmax_ce_s0,mul,1900
2115,0.0559803853560893,0.1145892203760794,0.2174963043669972,0.0232375628289447,0.0462696813041103,0.0691612991640165,0.1145892203760794,0.2254399190543844,0.4401501620590468,0.048398609626671,0.0965512446816175,0.143820627975009,0.2174963043669972,0.3423250913852227,0.5381959341959993,transformer_mul97_f0.5_wd1.0_softmax_ce_s0,mul,1900
2278,0.0592593317315232,0.1141660133489409,0.2202771916594213,0.023021408681547,0.045979627486462,0.0688477959626273,0.1141660133489409,0.2244611683004661,0.4392671286358165,0.0475421004517231,0.0942507664885657,0.1389665262531001,0.2202771916594213,0.34979950074793,0.5434531193097772,transformer_mul97_f0.5_wd1.0_softmax_ce_s0,mul,1900
2454,0.0611209493554806,0.1136967346536823,0.2453503273504712,0.0229461970644948,0.045829503898935,0.0686191644062989,0.1136967346536823,0.2233755595385434,0.4380177474284947,0.053503658543328,0.1061773888946386,0.1542125285960055,0.2453503273504712,0.3784203450197975,0.5634346429394067,transformer_mul97_f0.5_wd1.0_softmax_ce_s0,mul,1900
2644,0.0608980768926157,0.112854164779892,0.2978020787072613,0.0229061686421877,0.0456360119601321,0.0682279802707707,0.112854164779892,0.2217743626497735,0.4361417916742481,0.0658764603298631,0.1313565766119346,0.1912781056246187,0.2978020787072613,0.4389619526877477,0.6066083067869888,transformer_mul97_f0.5_wd1.0_softmax_ce_s0,mul,1900
2848,0.0570252731888464,0.1124124882985519,0.3039916632632071,0.0229470309280735,0.0456883325867246,0.0679850078272773,0.1124124882985519,0.2216051660793774,0.4356934092235149,0.0684195200516472,0.1348028543456835,0.196397886246659,0.3039916632632071,0.4456318571408861,0.6119266989542727,transformer_mul97_f0.5_wd1.0_softmax_ce_s0,mul,1900
3067,0.0515786412339774,0.112256582800093,0.3494513033868143,0.0230350250010479,0.0457361361576055,0.0680297716939276,0.112256582800093,0.2208004470627654,0.4333677793539989,0.0797513384098088,0.158513348129461,0.2291846338193754,0.3494513033868143,0.5036793282925773,0.6525934068290243,transformer_mul97_f0.5_wd1.0_softmax_ce_s0,mul,1900
3304,0.0694365585957423,0.1124121299306289,0.408822801633535,0.0229552942646938,0.0457008353187119,0.0682163865672022,0.1124121299306289,0.2203544898072819,0.4325383119327599,0.1013239614776807,0.193385138792698,0.2741752722138149,0.408822801633535,0.5803325137609069,0.7072926908501859,transformer_mul97_f0.5_wd1.0_softmax_ce_s0,mul,1900
3559,0.0731635823271452,0.1120993456123904,0.4424607072255898,0.0228256567266321,0.045423016572466,0.0680062892861421,0.1120993456123904,0.2201644974554577,0.433139220782341,0.1045073462014237,0.2068934990495145,0.2966181902645889,0.4424607072255898,0.6240231051331259,0.7401234615876922,transformer_mul97_f0.5_wd1.0_softmax_ce_s0,mul,1900
3834,0.0828438106618248,0.111592118121022,0.5163303068103134,0.022757438277818,0.0451387968437517,0.0674171408227026,0.111592118121022,0.2206523234918599,0.4330452486542244,0.1283122976227783,0.2460881805299931,0.3482849368024926,0.5163303068103134,0.7200903583958097,0.8107364169925175,transformer_mul97_f0.5_wd1.0_softmax_ce_s0,mul,1900
4130,0.1067415002158104,0.1144443741160596,0.6670222021314841,0.0234728778866103,0.0463996833743104,0.0692548404795065,0.1144443741160596,0.2242165593400544,0.4364532822479504,0.1820306537198068,0.3383277753932153,0.4591001508249902,0.6670222021314841,0.8792970077301396,0.9255300875066986,transformer_mul97_f0.5_wd1.0_softmax_ce_s0,mul,1900
4448,0.0864727649458424,0.1139709402070685,0.6568821862540901,0.0233918692740168,0.0464571452769154,0.0694148835264372,0.1139709402070685,0.2234607374325314,0.4360878542121153,0.1797111469571314,0.343877066523522,0.4523889200509922,0.6568821862540901,0.9051566037636172,0.9486696076925424,transformer_mul97_f0.5_wd1.0_softmax_ce_s0,mul,1900
4791,0.0763584770651114,0.1140684940588982,0.6666084473375316,0.0236019613687443,0.0466923991542836,0.0694103984242004,0.1140684940588982,0.2241943219353674,0.4374966873290657,0.1680601710899684,0.3352054883046435,0.4534567140863635,0.6666084473375316,0.9468572326719298,0.979933531256278,transformer_mul97_f0.5_wd1.0_softmax_ce_s0,mul,1900
5161,0.0577457779016113,0.1194780633219961,0.6566411378182917,0.0255042363756611,0.0496914902234689,0.0738769967157089,0.1194780633219961,0.2307105947716487,0.4451827832506271,0.1527651581409077,0.2965588256838143,0.4269978482985876,0.6566411378182917,0.9367504950386016,0.9759676883268016,transformer_mul97_f0.5_wd1.0_softmax_ce_s0,mul,1900
5560,0.0531057688399397,0.1269817612443391,0.6408351629056428,0.0277833699169296,0.0533972651835969,0.0788873129468602,0.1269817612443391,0.2448984639728182,0.4625963195934761,0.1674716779064582,0.2989856564322142,0.4250669854409527,0.6408351629056428,0.898693703283405,0.952125627486362,transformer_mul97_f0.5_wd1.0_softmax_ce_s0,mul,1900
5989,0.0476832900926072,0.1282477610254471,0.6749691315371442,0.0270244855315742,0.0533740230340904,0.079239027676161,0.1282477610254471,0.2438160201402167,0.4578398646102129,0.1612635107949309,0.313391420603828,0.4388822889620672,0.6749691315371442,0.9209209489943706,0.9676209660099244,transformer_mul97_f0.5_wd1.0_softmax_ce_s0,mul,1900
6451,0.0583514750482356,0.1231246359024761,0.6063557166492363,0.0266658520032701,0.0513562977940977,0.075953049433184,0.1231246359024761,0.2337762412355458,0.4466661375172814,0.1447914846481461,0.279661177775439,0.3947496848109852,0.6063557166492363,0.9490083685896792,0.9832516174908232,transformer_mul97_f0.5_wd1.0_softmax_ce_s0,mul,1900
6949,0.0635803149794282,0.1139295377254182,0.6858499914562556,0.0239422309342553,0.0466732335449416,0.069179578441157,0.1139295377254182,0.2248676168010175,0.4399866986728619,0.1913024736519646,0.3309115168412661,0.4663307940269678,0.6858499914562556,0.9699798858768084,0.9850388207939996,transformer_mul97_f0.5_wd1.0_softmax_ce_s0,mul,1900
7485,0.0656070131791285,0.1214312345743238,0.6176352401641301,0.0250571426144194,0.0496231226280607,0.0740800261599622,0.1214312345743238,0.2359156168895391,0.4546152158977543,0.2185610741201331,0.3251257526649888,0.4282641881852949,0.6176352401641301,0.8933813873165688,0.9431852141276962,transformer_mul97_f0.5_wd1.0_softmax_ce_s0,mul,1900
8062,0.0218857768216638,0.1220276596062528,0.6073559631247956,0.0248363999646891,0.0493118921435837,0.0736728433117108,0.1220276596062528,0.2394304762983761,0.4616724270811218,0.1383705506256439,0.2634325194704706,0.3860422075857925,0.6073559631247956,0.9362922379656688,0.9820443077070428,transformer_mul97_f0.5_wd1.0_softmax_ce_s0,mul,1900
8685,0.0293587528720406,0.128979140139445,0.5900986623944887,0.0271616137098512,0.0537025385669613,0.0796203177682418,0.128979140139445,0.2483051460704585,0.475140610148753,0.1499996635317749,0.2680146755620928,0.3841577906040126,0.5900986623944887,0.9323157433941492,0.9795907657034728,transformer_mul97_f0.5_wd1.0_softmax_ce_s0,mul,1900
9355,0.0365108557059541,0.1255029114745002,0.5894411797470549,0.0257983201697178,0.051349084574974,0.0761246729813179,0.1255029114745002,0.2427354264262644,0.4648663894427952,0.1963614524424188,0.317285036901504,0.4111062614613982,0.5894411797470549,0.9108990685957016,0.9631096547555982,transformer_mul97_f0.5_wd1.0_softmax_ce_s0,mul,1900
10077,0.0552866766223439,0.1278816939231315,0.5499696373771474,0.0270776622552398,0.0536793814231273,0.0787507840294047,0.1278816939231315,0.2476016666636293,0.4660335173284392,0.1385998155324284,0.2678166996194545,0.369152276281794,0.5499696373771474,0.8616959505514783,0.9297250933854952,transformer_mul97_f0.5_wd1.0_softmax_ce_s0,mul,1900
10854,0.067472530220574,0.1268868413578093,0.5633529622596481,0.0281568406728698,0.0530986903315873,0.0779546355448704,0.1268868413578093,0.2466504652623593,0.4713736768564493,0.1879359972318339,0.3014336399034076,0.3894336083687459,0.5633529622596481,0.8955526113682635,0.9452059960048556,transformer_mul97_f0.5_wd1.0_softmax_ce_s0,mul,1900
11692,0.0464868045179468,0.1176819014107096,0.5393946455148843,0.0248818793467439,0.0484263839880553,0.0718765254444552,0.1176819014107096,0.2291238677128182,0.4423613407502582,0.1146369624630637,0.2245474634144421,0.3307190463274984,0.5393946455148843,0.9244158006824424,0.988777499584258,transformer_mul97_f0.5_wd1.0_softmax_ce_s0,mul,1900
12594,0.0336464912845004,0.1212657591307765,0.5326879284407846,0.0253964930293086,0.049911530782006,0.0738858347243708,0.1212657591307765,0.2336121732809375,0.4475615393100239,0.1250832731167669,0.2298155624366336,0.3312210298286741,0.5326879284407846,0.9133510579418784,0.9875830936741592,transformer_mul97_f0.5_wd1.0_softmax_ce_s0,mul,1900
13566,0.0549292182022875,0.1181776035552534,0.538806513220222,0.0255867994591752,0.0489936798148518,0.0723106714231563,0.1181776035552534,0.2300821610253439,0.4481630590957561,0.1560279398148902,0.255825298528439,0.3504211397666076,0.538806513220222,0.8919832759359261,0.9522576245296526,transformer_mul97_f0.5_wd1.0_softmax_ce_s0,mul,1900
14613,0.0372936498335057,0.1277403262234721,0.5873357812558084,0.0291327963633391,0.0546567080531055,0.0796567307536643,0.1277403262234721,0.2412653400135922,0.4563170923970415,0.1905447304219675,0.3048549728537762,0.4176817867416494,0.5873357812558084,0.9079261356457626,0.9766801967130574,transformer_mul97_f0.5_wd1.0_softmax_ce_s0,mul,1900
15741,0.0429974099976734,0.1195965849198283,0.5591948578106233,0.0257150118696124,0.0499409339803536,0.0732974709156435,0.1195965849198283,0.2337973872403687,0.453126902274784,0.1265307782546554,0.2513813394771279,0.3584323368626962,0.5591948578106233,0.9091253689849624,0.9847887067429888,transformer_mul97_f0.5_wd1.0_softmax_ce_s0,mul,1900
16955,0.04685708771389,0.1219864651395428,0.5285075434980439,0.0255198838403281,0.0507915030436137,0.0747912427870603,0.1219864651395428,0.2324775038273988,0.4441804458936533,0.1194474082815191,0.2278974894288518,0.3334027295678184,0.5285075434980439,0.8976839739668735,0.9907866416790072,transformer_mul97_f0.5_wd1.0_softmax_ce_s0,mul,1900
18264,0.0480971131589886,0.1256695566129213,0.5790941496905011,0.0263495876735569,0.0518665384158746,0.076626609290937,0.1256695566129213,0.2426536118249911,0.4638278474459377,0.1814097828786343,0.3143699587505509,0.4032192702984352,0.5790941496905011,0.917325766686764,0.9702483129472222,transformer_mul97_f0.5_wd1.0_softmax_ce_s0,mul,1900
19673,0.051346246834336,0.1163278806735679,0.5185662839298633,0.02399561406971,0.0472054291895241,0.0703202863372289,0.1163278806735679,0.2295376719881103,0.4496427753375294,0.1155035463357839,0.230058419057094,0.3286017845944091,0.5185662839298633,0.8934378486119681,0.9912404132308664,transformer_mul97_f0.5_wd1.0_softmax_ce_s0,mul,1900
21192,0.0393231341845353,0.1141716561130978,0.569014661999045,0.0235457498592907,0.0463833384976677,0.0691763761478723,0.1141716561130978,0.2260794574707388,0.4438266729672088,0.1777329604378544,0.2856088108644666,0.3928333194087764,0.569014661999045,0.9006731377187913,0.9896865837944092,transformer_mul97_f0.5_wd1.0_softmax_ce_s0,mul,1900
22827,0.0475512446532564,0.119302141098035,0.4988719656450525,0.025152088857333,0.0495692746540625,0.0731811595323838,0.119302141098035,0.2315902755326588,0.4476264602371416,0.1385926186476754,0.2374378057638207,0.330856683059357,0.4988719656450525,0.8612989613985413,0.9753373440691104,transformer_mul97_f0.5_wd1.0_softmax_ce_s0,mul,1900
24589,0.0534807811035145,0.1193065354562443,0.5144529376353487,0.0245956997712318,0.0484792708286007,0.0723390465092167,0.1193065354562443,0.2351808719739395,0.4570768199510511,0.120647896318265,0.2330696714321384,0.3280978660845535,0.5144529376353487,0.8914605796666142,0.982677384695016,transformer_mul97_f0.5_wd1.0_softmax_ce_s0,mul,1900
26486,0.0406546684338668,0.1223073391287146,0.4953771312249122,0.0253432989675385,0.0500540168020811,0.0743454018921967,0.1223073391287146,0.2395473082349495,0.4654588231165889,0.112016637872237,0.2162476467138049,0.3173317133951252,0.4953771312249122,0.8516179770435023,0.982272084126312,transformer_mul97_f0.5_wd1.0_softmax_ce_s0,mul,1900
28530,0.0512281934390305,0.1261939240755196,0.4611251588870243,0.0258167676266559,0.0514090607034966,0.0765290279022671,0.1261939240755196,0.2424588864030478,0.4620749032887589,0.1068479572340151,0.1991536725547746,0.2885744219908804,0.4611251588870243,0.820218007276419,0.978600256166336,transformer_mul97_f0.5_wd1.0_softmax_ce_s0,mul,1900
30732,0.0626476673068379,0.1234623377246706,0.4475582747527609,0.0265630266188901,0.0517301421121815,0.0762920810927163,0.1234623377246706,0.2365569198222752,0.4562707713994502,0.1081913683804575,0.2061505885898587,0.2872657299270075,0.4475582747527609,0.803781816158636,0.9838286979172473,transformer_mul97_f0.5_wd1.0_softmax_ce_s0,mul,1900
33103,0.0428254289126003,0.120502802774247,0.4790231790084826,0.0247797289966904,0.0494078790128602,0.0738875503883261,0.120502802774247,0.233393421303033,0.4489234251599861,0.1444897174197136,0.2469302912334588,0.3341089689902434,0.4790231790084826,0.8098240123380921,0.965018203811624,transformer_mul97_f0.5_wd1.0_softmax_ce_s0,mul,1900
35658,0.0306077659239264,0.1187443540727231,0.4512772210582616,0.0248101664012374,0.0492907434577452,0.0724742239349573,0.1187443540727231,0.2316056103373251,0.4475843002089493,0.1016175149052471,0.1998579375849702,0.2874234246416547,0.4512772210582616,0.8054970134982747,0.991723471312074,transformer_mul97_f0.5_wd1.0_softmax_ce_s0,mul,1900
38410,0.0627762376724231,0.1286850223574446,0.4664977359438367,0.0264807471545262,0.0523811182121804,0.0781576277061462,0.1286850223574446,0.2474236203171561,0.4664264469394815,0.1198004069762592,0.2125157662443957,0.3000033495726719,0.4664977359438367,0.8131105687687814,0.9607204141413664,transformer_mul97_f0.5_wd1.0_softmax_ce_s0,mul,1900
41374,0.051252198634188,0.1167937482736481,0.4065052918824454,0.0246714426622869,0.047955603574941,0.0710746091612757,0.1167937482736481,0.2286449870925349,0.4422660423749023,0.0848955258587625,0.1691738327333996,0.2487940431726816,0.4065052918824454,0.7704605441501075,0.990561291262634,transformer_mul97_f0.5_wd1.0_softmax_ce_s0,mul,1900
44567,0.0375904783412794,0.1203902268352403,0.4233347466389368,0.0245597463274703,0.0489748526371495,0.0730494575227209,0.1203902268352403,0.2309533221913974,0.4430059051933985,0.100462158207962,0.1855786595868505,0.2664430042513178,0.4233347466389368,0.7913305398862306,0.9922190195700644,transformer_mul97_f0.5_wd1.0_softmax_ce_s0,mul,1900
48006,0.0368253032520489,0.1177201788842677,0.4057574482061847,0.025085130238893,0.0489305980687836,0.0723303893449939,0.1177201788842677,0.2277704282088794,0.4412248738257082,0.0870008831839578,0.1732230536077674,0.2538409565283847,0.4057574482061847,0.7638581448025656,0.990473655946702,transformer_mul97_f0.5_wd1.0_softmax_ce_s0,mul,1900
51711,0.0531901551046115,0.1234053157959762,0.4528118200865059,0.0256523202832887,0.0504643806905435,0.0749720471561643,0.1234053157959762,0.2377521738061133,0.4538745862943135,0.1305628086131508,0.2205102112223712,0.3055884032760889,0.4528118200865059,0.7685180807396553,0.955979423407084,transformer_mul97_f0.5_wd1.0_softmax_ce_s0,mul,1900
55701,0.0194376307108701,0.1157587543422084,0.4003432609375307,0.023658531422331,0.0472133361365896,0.0701418548087719,0.1157587543422084,0.224833659137472,0.4389864687903673,0.0885756257242754,0.1731160210988221,0.2551144337635046,0.4003432609375307,0.752843138233614,0.988293442966962,transformer_mul97_f0.5_wd1.0_softmax_ce_s0,mul,1900
60000,0.0254593115253346,0.1209959362489604,0.4126620420530678,0.0248013242430869,0.0491847267808466,0.0733372266253835,0.1209959362489604,0.2354740396810806,0.4503289246887181,0.0902029399934603,0.1781602595013578,0.2608998702232569,0.4126620420530678,0.7589219457162216,0.9904674504433048,transformer_mul97_f0.5_wd1.0_softmax_ce_s0,mul,1900
0,0.05130987439943,0.1194102554854595,0.1182439506837356,0.0246646685121823,0.0488711500956814,0.0726356869968101,0.1194102554854595,0.2321420518651539,0.448238419955736,0.0242714108004948,0.0480937226644607,0.0715986616748541,0.1182439506837356,0.2311069358858144,0.4505623246222682,transformer_mul97_f0.5_wd1.0_softmax_ce_s1,mul,2700
1,0.0513199330073108,0.1194087262779104,0.1182463032877783,0.0246639159489351,0.0488741062475715,0.07264010570937,0.1194087262779104,0.2321375506684099,0.4482232633757196,0.0242684658815202,0.0480902733017702,0.0716000989308008,0.1182463032877783,0.2311145293642293,0.4505746992607762,transformer_mul97_f0.5_wd1.0_softmax_ce_s1,mul,2700
2,0.0512591921394571,0.1194067433169001,0.1182503624464456,0.0246642950429158,0.0488771985255027,0.0726451013358958,0.1194067433169001,0.2321320691007128,0.4482080989417542,0.0242648174208649,0.0480858607319441,0.07159969173825,0.1182503624464456,0.2311224185737529,0.4505896970804055,transformer_mul97_f0.5_wd1.0_softmax_ce_s1,mul,2700
3,0.0512001057999603,0.1194049986522458,0.1182557931988046,0.0246650633371987,0.0488806599508803,0.0726499991044853,0.1194049986522458,0.2321284645731292,0.448194261342264,0.0242616341835159,0.0480811512210324,0.0715989512257879,0.1182557931988046,0.2311305564179218,0.4506064363516232,transformer_mul97_f0.5_wd1.0_softmax_ce_s1,mul,2700
4,0.0511403394132959,0.119402758355546,0.1182624937816618,0.0246653999986647,0.0488834910631375,0.072653943741261,0.119402758355546,0.2321260596336677,0.4481804992700132,0.0242592513289865,0.0480771312390428,0.0715990045926478,0.1182624937816618,0.2311386390124485,0.4506231952098342,transformer_mul97_f0.5_wd1.0_softmax_ce_s1,mul,2700
