regime,axis,step,scale,betti1,t_g,run
canonical,raw,11843,0.13372226049510616,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,11843,0.14517412553829434,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,11843,0.15760671893951228,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,11843,0.1711040294733934,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,11843,0.18575723864455237,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,11843,0.20166533666709938,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,11843,0.21893579119613607,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,11843,0.23768527332887,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,11843,0.2580404457798707,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,11843,0.2801388185550104,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,11843,0.30412967790462153,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,11843,0.3301750948314427,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,11843,0.3584510199663602,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,11843,0.3891484722084133,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,11843,0.42247482915895784,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,11843,0.45865522806755576,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,11843,0.4979340867537248,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,11843,0.5405767547791842,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,11843,0.5868713060251407,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,11843,0.637130484784428,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,11843,0.6916938185153844,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,11843,0.750929911530246,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,11843,0.8152389351131396,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,11843,0.8850553308897412,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,11843,0.9608507457113036,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,11843,1.0431372178797518,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,11843,1.1324706362384918,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,11843,1.2294544954969235,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,11843,1.3347439731578778,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,11843,1.449050355589786,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,11843,1.5731458431440466,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,11843,1.7078687667787205,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,11843,1.854129251429606,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,11843,2.0129153643877875,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,11843,2.185299790219211,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,11843,2.372447077318907,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,11843,2.5756215050541957,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,11843,2.796195624643607,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,11843,3.035659531469679,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,11843,3.295630931465052,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,11843,3.5778660695756255,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,11843,3.8842715941283723,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,11843,4.216917437253913,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,11843,4.578050798377928,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,11843,4.9701113252473705,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,11843,5.39574759504732,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,11843,5.857835006947228,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,11843,6.35949520695019,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,11843,6.904117176270408,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,11843,7.495380125702073,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,11843,8.137278350643287,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,11843,8.83414821468387,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,11843,9.5906974440456,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,11843,10.412036930774368,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,11843,11.303715259531625,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,11843,12.271756191232148,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,11843,13.322699356749785,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,11843,14.46364443559888,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,11843,15.702299118041992,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,12722,0.08866988867521286,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,12722,0.0962635054353799,3,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,12722,0.10450743332553493,3,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,12722,0.11345736445908626,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,12722,0.12317376037649469,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,12722,0.13372226049510616,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,12722,0.14517412553829434,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,12722,0.15760671893951228,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,12722,0.1711040294733934,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,12722,0.18575723864455237,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,12722,0.20166533666709938,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,12722,0.21893579119613607,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,12722,0.23768527332887,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,12722,0.2580404457798707,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,12722,0.2801388185550104,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,12722,0.30412967790462153,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,12722,0.3301750948314427,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,12722,0.3584510199663602,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,12722,0.3891484722084133,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,12722,0.42247482915895784,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,12722,0.45865522806755576,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,12722,0.4979340867537248,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,12722,0.5405767547791842,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,12722,0.5868713060251407,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,12722,0.637130484784428,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,12722,0.6916938185153844,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,12722,0.750929911530246,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,12722,0.8152389351131396,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,12722,0.8850553308897412,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,12722,0.9608507457113036,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,12722,1.0431372178797518,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,12722,1.1324706362384918,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,12722,1.2294544954969235,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,12722,1.3347439731578778,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,12722,1.449050355589786,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,12722,1.5731458431440466,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,12722,1.7078687667787205,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,12722,1.854129251429606,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,12722,2.0129153643877875,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,12722,2.185299790219211,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,12722,2.372447077318907,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,12722,2.5756215050541957,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,12722,2.796195624643607,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,12722,3.035659531469679,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,12722,3.295630931465052,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,12722,3.5778660695756255,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,12722,3.8842715941283723,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,12722,4.216917437253913,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,12722,4.578050798377928,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,12722,4.9701113252473705,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,12722,5.39574759504732,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,12722,5.857835006947228,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,12722,6.35949520695019,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,12722,6.904117176270408,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,12722,7.495380125702073,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,12722,8.137278350643287,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,12722,8.83414821468387,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,12722,9.5906974440456,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,12722,10.412036930774368,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,12722,11.303715259531625,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,12722,12.271756191232148,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,12722,13.322699356749785,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,12722,14.46364443559888,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,12722,15.702299118041992,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,13666,0.08866988867521286,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,13666,0.0962635054353799,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,13666,0.10450743332553493,17,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,13666,0.11345736445908626,1,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,13666,0.12317376037649469,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,13666,0.13372226049510616,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,13666,0.14517412553829434,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,13666,0.15760671893951228,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,13666,0.1711040294733934,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,13666,0.18575723864455237,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,13666,0.20166533666709938,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,13666,0.21893579119613607,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,13666,0.23768527332887,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,13666,0.2580404457798707,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,13666,0.2801388185550104,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,13666,0.30412967790462153,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,13666,0.3301750948314427,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,13666,0.3584510199663602,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,13666,0.3891484722084133,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,13666,0.42247482915895784,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,13666,0.45865522806755576,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,13666,0.4979340867537248,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,13666,0.5405767547791842,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,13666,0.5868713060251407,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,13666,0.637130484784428,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,13666,0.6916938185153844,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,13666,0.750929911530246,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,13666,0.8152389351131396,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,13666,0.8850553308897412,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,13666,0.9608507457113036,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,13666,1.0431372178797518,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,13666,1.1324706362384918,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,13666,1.2294544954969235,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,13666,1.3347439731578778,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,13666,1.449050355589786,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,13666,1.5731458431440466,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,13666,1.7078687667787205,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,13666,1.854129251429606,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,13666,2.0129153643877875,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,13666,2.185299790219211,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,13666,2.372447077318907,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,13666,2.5756215050541957,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,13666,2.796195624643607,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,13666,3.035659531469679,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,13666,3.295630931465052,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,13666,3.5778660695756255,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,13666,3.8842715941283723,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,13666,4.216917437253913,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,13666,4.578050798377928,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,13666,4.9701113252473705,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,13666,5.39574759504732,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,13666,5.857835006947228,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,13666,6.35949520695019,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,13666,6.904117176270408,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,13666,7.495380125702073,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,13666,8.137278350643287,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,13666,8.83414821468387,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,13666,9.5906974440456,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,13666,10.412036930774368,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,13666,11.303715259531625,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,13666,12.271756191232148,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,13666,13.322699356749785,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,13666,14.46364443559888,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,13666,15.702299118041992,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,14680,0.08866988867521286,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,14680,0.0962635054353799,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,14680,0.10450743332553493,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,14680,0.11345736445908626,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,14680,0.12317376037649469,17,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,14680,0.13372226049510616,1,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,14680,0.14517412553829434,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,14680,0.15760671893951228,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,14680,0.1711040294733934,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,14680,0.18575723864455237,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,14680,0.20166533666709938,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,14680,0.21893579119613607,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,14680,0.23768527332887,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,14680,0.2580404457798707,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,14680,0.2801388185550104,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,14680,0.30412967790462153,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,14680,0.3301750948314427,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,14680,0.3584510199663602,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,14680,0.3891484722084133,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,14680,0.42247482915895784,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,14680,0.45865522806755576,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,14680,0.4979340867537248,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,14680,0.5405767547791842,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,14680,0.5868713060251407,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,14680,0.637130484784428,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,14680,0.6916938185153844,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,14680,0.750929911530246,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,14680,0.8152389351131396,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,14680,0.8850553308897412,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,14680,0.9608507457113036,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,14680,1.0431372178797518,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,14680,1.1324706362384918,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,14680,1.2294544954969235,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,14680,1.3347439731578778,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,14680,1.449050355589786,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,14680,1.5731458431440466,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,14680,1.7078687667787205,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,14680,1.854129251429606,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,14680,2.0129153643877875,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,14680,2.185299790219211,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,14680,2.372447077318907,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,14680,2.5756215050541957,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,14680,2.796195624643607,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,14680,3.035659531469679,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,14680,3.295630931465052,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,14680,3.5778660695756255,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,14680,3.8842715941283723,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,14680,4.216917437253913,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,14680,4.578050798377928,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,14680,4.9701113252473705,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,14680,5.39574759504732,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,14680,5.857835006947228,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,14680,6.35949520695019,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,14680,6.904117176270408,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,14680,7.495380125702073,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,14680,8.137278350643287,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,14680,8.83414821468387,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,14680,9.5906974440456,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,14680,10.412036930774368,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,14680,11.303715259531625,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,14680,12.271756191232148,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,14680,13.322699356749785,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,14680,14.46364443559888,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,14680,15.702299118041992,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,15770,0.08866988867521286,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,15770,0.0962635054353799,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,15770,0.10450743332553493,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,15770,0.11345736445908626,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,15770,0.12317376037649469,47,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,15770,0.13372226049510616,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,15770,0.14517412553829434,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,15770,0.15760671893951228,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,15770,0.1711040294733934,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,15770,0.18575723864455237,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,15770,0.20166533666709938,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,15770,0.21893579119613607,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,15770,0.23768527332887,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,15770,0.2580404457798707,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,15770,0.2801388185550104,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,15770,0.30412967790462153,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,15770,0.3301750948314427,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,15770,0.3584510199663602,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
canonical,raw,15770,0.3891484722084133,0,27600,transformer_add97_f0.3_wd1.0_softmax_ce_s0
