step,h1_max_persistence,h1_max_persistence_normalised,pointcloud_scale,test_acc,panel,run,t_g
4791,0.0105521827936172,0.0606310070092387,0.1740393787622451,0.010173094458878,canonical,transformer_add97_permuted_s0,
5161,0.0070163235068321,0.0530453768735979,0.1322702169418335,0.0089583965018391,canonical,transformer_add97_permuted_s0,
5560,0.0101533979177474,0.0658905047325048,0.1540950089693069,0.0085028847679495,canonical,transformer_add97_permuted_s0,
5989,0.0044450238347053,0.0399926691401838,0.1111459657549858,0.0086547220125794,canonical,transformer_add97_permuted_s0,
6451,0.0031772702932357,0.0305529582053534,0.1039922311902046,0.009110233746469,canonical,transformer_add97_permuted_s0,
6949,0.0067786052823066,0.0597703875412362,0.1134107634425163,0.0095657454803586,canonical,transformer_add97_permuted_s0,
7485,0.0041679143905639,0.0399678775460045,0.1042816042900085,0.0103249317035079,canonical,transformer_add97_permuted_s0,
8062,0.0112869292497634,0.0693979357803418,0.162640705704689,0.009110233746469,canonical,transformer_add97_permuted_s0,
8685,0.0077282190322875,0.058745000583336,0.1315553486347198,0.0088065592572093,canonical,transformer_add97_permuted_s0,
9355,0.005908228456974,0.0509561740622793,0.1159472540020942,0.0086547220125794,canonical,transformer_add97_permuted_s0,
10077,0.0082816481590271,0.058588311095781,0.1413532495498657,0.0086547220125794,canonical,transformer_add97_permuted_s0,
10854,0.0090605169534683,0.054087031551606,0.1675173640251159,0.009110233746469,canonical,transformer_add97_permuted_s0,
11692,0.0098291039466857,0.0636191301051815,0.1544991880655288,0.0085028847679495,canonical,transformer_add97_permuted_s0,
12594,0.0050620958209037,0.0468356664205706,0.1080820709466934,0.0086547220125794,canonical,transformer_add97_permuted_s0,
13566,0.0055682733654975,0.0534760762568285,0.104126438498497,0.0078955357894301,canonical,transformer_add97_permuted_s0,
14613,0.0068847090005874,0.0637563161220373,0.1079847365617752,0.00804737303406,canonical,transformer_add97_permuted_s0,
15741,0.0052974894642829,0.0495137772795413,0.106990210711956,0.0081992102786898,canonical,transformer_add97_permuted_s0,
16955,0.0050893202424049,0.0488419086982352,0.1041998639702797,0.0094139082357287,canonical,transformer_add97_permuted_s0,
18264,0.0051425769925117,0.0490500817163808,0.1048433929681778,0.0092620709910988,canonical,transformer_add97_permuted_s0,
19673,0.0082350671291351,0.0603208373572984,0.1365211009979248,0.0092620709910988,canonical,transformer_add97_permuted_s0,
21192,0.0090964287519454,0.0611434553622957,0.1487719118595123,0.0109322806820273,canonical,transformer_add97_permuted_s0,
22827,0.0061680451035499,0.053279532564795,0.115767627954483,0.0094139082357287,canonical,transformer_add97_permuted_s0,
24589,0.0071820765733718,0.0556766872867207,0.1289961189031601,0.0103249317035079,canonical,transformer_add97_permuted_s0,
26486,0.0058160573244094,0.0533957870423191,0.1089235246181488,0.0116914669051766,canonical,transformer_add97_permuted_s0,
28530,0.0048317164182662,0.0442344268695655,0.1092297732830047,0.0107804434373974,canonical,transformer_add97_permuted_s0,
30732,0.006025306880474,0.0533041496338887,0.1130363568663597,0.0100212572142481,canonical,transformer_add97_permuted_s0,
33103,0.0043402686715126,0.039234503512369,0.1106237694621086,0.0092620709910988,canonical,transformer_add97_permuted_s0,
35658,0.0100189745426177,0.0638506774546602,0.1569125801324844,0.0104767689481377,canonical,transformer_add97_permuted_s0,
38410,0.0050911977887153,0.0454294271534516,0.1120682805776596,0.0085028847679495,canonical,transformer_add97_permuted_s0,
41374,0.0069728046655654,0.0553177831605602,0.1260499656200409,0.0100212572142481,canonical,transformer_add97_permuted_s0,
44567,0.00525813549757,0.0522579351001518,0.1006188914179802,0.0094139082357287,canonical,transformer_add97_permuted_s0,
48006,0.005353607237339,0.0491187091239385,0.1089932397007942,0.0089583965018391,canonical,transformer_add97_permuted_s0,
51711,0.0051902309060096,0.0490758782070077,0.1057593077421188,0.0095657454803586,canonical,transformer_add97_permuted_s0,
55701,0.0100152119994163,0.0716777420241376,0.1397255510091781,0.0081992102786898,canonical,transformer_add97_permuted_s0,
60000,0.0050946921110153,0.0479797235607654,0.1061842739582061,0.0088065592572093,canonical,transformer_add97_permuted_s0,
0,0.7851982116699219,0.05130987439943,15.303062438964844,0.0107804434373974,canonical,transformer_add97_permuted_s1,
1,0.7817239761352539,0.0511363739156251,15.287043571472168,0.010173094458878,canonical,transformer_add97_permuted_s1,
2,0.7795753479003906,0.0510493849673336,15.271003723144531,0.010173094458878,canonical,transformer_add97_permuted_s1,
3,0.7784137725830078,0.05102734108134,15.254837036132812,0.0094139082357287,canonical,transformer_add97_permuted_s1,
4,0.7773923873901367,0.0510145681793333,15.238635063171388,0.0095657454803586,canonical,transformer_add97_permuted_s1,
5,0.7770519256591797,0.0510465508347334,15.222417831420898,0.0092620709910988,canonical,transformer_add97_permuted_s1,
6,0.777496337890625,0.0511302106842086,15.206202507019045,0.0097175827249884,canonical,transformer_add97_permuted_s1,
7,0.7778263092041016,0.0512062933495731,15.19005298614502,0.0078955357894301,canonical,transformer_add97_permuted_s1,
8,0.7779951095581055,0.0512715393547702,15.174015045166016,0.0077436985448002,canonical,transformer_add97_permuted_s1,
9,0.7779684066772461,0.0513235833337318,15.15810775756836,0.0085028847679495,canonical,transformer_add97_permuted_s1,
10,0.7777271270751953,0.0513611550664053,15.142321586608888,0.0088065592572093,canonical,transformer_add97_permuted_s1,
11,0.7772731781005859,0.0513844251407235,15.126629829406738,0.0072881872765719,canonical,transformer_add97_permuted_s1,
12,0.7770843505859375,0.051425067852485,15.111002922058104,0.0075918613001704,canonical,transformer_add97_permuted_s1,
13,0.7777833938598633,0.0515244461010695,15.09542465209961,0.0085028847679495,canonical,transformer_add97_permuted_s1,
15,0.7781696319580078,0.0516564444131849,15.06432819366455,0.0083510475233197,canonical,transformer_add97_permuted_s1,
16,0.7761850357055664,0.0515780341399362,15.048751831054688,0.0089583965018391,canonical,transformer_add97_permuted_s1,
17,0.7741098403930664,0.0514935523708065,15.033141136169434,0.0092620709910988,canonical,transformer_add97_permuted_s1,
18,0.7718582153320312,0.051397365395405,15.01746654510498,0.0095657454803586,canonical,transformer_add97_permuted_s1,
20,0.7668943405151367,0.0511743219066815,14.985920906066896,0.009110233746469,canonical,transformer_add97_permuted_s1,
21,0.7642793655395508,0.0510537949729589,14.97007942199707,0.0095657454803586,canonical,transformer_add97_permuted_s1,
23,0.762202262878418,0.0510227702487544,14.938472747802734,0.0109322806820273,canonical,transformer_add97_permuted_s1,
24,0.7632474899291992,0.0511463861703839,14.92280387878418,0.011235955171287,canonical,transformer_add97_permuted_s1,
26,0.7652158737182617,0.051384947309403,14.89182949066162,0.0104767689481377,canonical,transformer_add97_permuted_s1,
28,0.7671499252319336,0.051619675071627,14.861579895019531,0.0085028847679495,canonical,transformer_add97_permuted_s1,
31,0.7727737426757812,0.0521521737087685,14.817670822143556,0.0088065592572093,canonical,transformer_add97_permuted_s1,
33,0.7774667739868164,0.0525705283569182,14.789023399353027,0.0094139082357287,canonical,transformer_add97_permuted_s1,
35,0.7817716598510742,0.0529623626333157,14.76089096069336,0.0088065592572093,canonical,transformer_add97_permuted_s1,
38,0.7871294021606445,0.0534734118844028,14.720014572143556,0.010173094458878,canonical,transformer_add97_permuted_s1,
41,0.7911653518676758,0.0538928115135626,14.680350303649902,0.0095657454803586,canonical,transformer_add97_permuted_s1,
44,0.7936162948608398,0.0542047084668285,14.641095161437988,0.0106286061927676,canonical,transformer_add97_permuted_s1,
48,0.7966394424438477,0.0546019788140894,14.589937210083008,0.0106286061927676,canonical,transformer_add97_permuted_s1,
51,0.7990198135375977,0.0549075508081276,14.552093505859377,0.0097175827249884,canonical,transformer_add97_permuted_s1,
55,0.801875114440918,0.055297589535254,14.501086235046388,0.0103249317035079,canonical,transformer_add97_permuted_s1,
60,0.8048477172851562,0.0557488324666809,14.43703269958496,0.0109322806820273,canonical,transformer_add97_permuted_s1,
64,0.805755615234375,0.0560113770789408,14.385570526123049,0.0104767689481377,canonical,transformer_add97_permuted_s1,
69,0.809783935546875,0.0565436834448709,14.321386337280272,0.010173094458878,canonical,transformer_add97_permuted_s1,
75,0.8132152557373047,0.057090375162281,14.244349479675291,0.0107804434373974,canonical,transformer_add97_permuted_s1,
80,0.8115234375,0.0572303580018013,14.179946899414062,0.010173094458878,canonical,transformer_add97_permuted_s1,
87,0.8068380355834961,0.0572556646516479,14.091846466064451,0.0100212572142481,canonical,transformer_add97_permuted_s1,
93,0.8038568496704102,0.0573471822997532,14.017373085021973,0.009110233746469,canonical,transformer_add97_permuted_s1,
100,0.8000001907348633,0.0574282346456022,13.93043327331543,0.0089583965018391,canonical,transformer_add97_permuted_s1,
108,0.7973136901855469,0.0576649596621728,13.826658248901367,0.0092620709910988,canonical,transformer_add97_permuted_s1,
116,0.7909736633300781,0.057652354763189,13.719711303710938,0.0103249317035079,canonical,transformer_add97_permuted_s1,
125,0.7837362289428711,0.0576295575822579,13.599553108215332,0.0100212572142481,canonical,transformer_add97_permuted_s1,
135,0.7746562957763672,0.0575321694867571,13.464750289916992,0.0106286061927676,canonical,transformer_add97_permuted_s1,
146,0.7674455642700195,0.0576329444800068,13.316091537475586,0.0104767689481377,canonical,transformer_add97_permuted_s1,
157,0.7628259658813477,0.0579257427782466,13.169032096862791,0.0106286061927676,canonical,transformer_add97_permuted_s1,
169,0.7569684982299805,0.0581828249543895,13.010170936584473,0.010173094458878,canonical,transformer_add97_permuted_s1,
182,0.7523260116577148,0.0585892955523824,12.840673446655272,0.0103249317035079,canonical,transformer_add97_permuted_s1,
196,0.7441196441650391,0.0587772724906687,12.659989356994627,0.0104767689481377,canonical,transformer_add97_permuted_s1,
211,0.7352752685546875,0.0589677312377417,12.469112396240234,0.0095657454803586,canonical,transformer_add97_permuted_s1,
227,0.7259283065795898,0.0591671035720268,12.269120216369627,0.0095657454803586,canonical,transformer_add97_permuted_s1,
245,0.7154254913330078,0.0593761271367069,12.049042701721191,0.0097175827249884,canonical,transformer_add97_permuted_s1,
264,0.7052364349365234,0.0596592786178684,11.82106876373291,0.0098694199696183,canonical,transformer_add97_permuted_s1,
284,0.6945505142211914,0.0599501952300227,11.585458755493164,0.0098694199696183,canonical,transformer_add97_permuted_s1,
306,0.6820907592773438,0.0601764645897957,11.334842681884766,0.009110233746469,canonical,transformer_add97_permuted_s1,
330,0.6682777404785156,0.0603732554938723,11.06910228729248,0.0085028847679495,canonical,transformer_add97_permuted_s1,
355,0.657740592956543,0.060941953820824,10.792902946472168,0.0086547220125794,canonical,transformer_add97_permuted_s1,
383,0.6417398452758789,0.0611359325611645,10.496933937072754,0.0088065592572093,canonical,transformer_add97_permuted_s1,
412,0.62158203125,0.0609443277657639,10.199177742004396,0.0085028847679495,canonical,transformer_add97_permuted_s1,
444,0.6011848449707031,0.0608503652925458,9.879724502563477,0.0078955357894301,canonical,transformer_add97_permuted_s1,
478,0.5887317657470703,0.061663443635579,9.547500610351562,0.0081992102786898,canonical,transformer_add97_permuted_s1,
515,0.5727729797363281,0.0622717155132048,9.19796371459961,0.0095657454803586,canonical,transformer_add97_permuted_s1,
555,0.5551624298095703,0.0628593901106898,8.83181381225586,0.00804737303406,canonical,transformer_add97_permuted_s1,
598,0.5336437225341797,0.0630858712207902,8.459005355834961,0.0089583965018391,canonical,transformer_add97_permuted_s1,
644,0.5093898773193359,0.0630622972388712,8.077566146850586,0.0085028847679495,canonical,transformer_add97_permuted_s1,
694,0.4831495285034179,0.0628945426195103,7.681899070739746,0.0075918613001704,canonical,transformer_add97_permuted_s1,
747,0.4552493095397949,0.0625038134955187,7.283544540405273,0.0077436985448002,canonical,transformer_add97_permuted_s1,
805,0.4265732765197754,0.0620837350967015,6.87093448638916,0.0072881872765719,canonical,transformer_add97_permuted_s1,
867,0.4112648963928222,0.0636917440254812,6.4571146965026855,0.0088065592572093,canonical,transformer_add97_permuted_s1,
934,0.3805994987487793,0.0630379012444254,6.0376296043396,0.0085028847679495,canonical,transformer_add97_permuted_s1,
1006,0.3485555648803711,0.062053091491412,5.617053985595703,0.0075918613001704,canonical,transformer_add97_permuted_s1,
1083,0.3175868988037109,0.0610597081083608,5.20125150680542,0.0094139082357287,canonical,transformer_add97_permuted_s1,
1167,0.2772378921508789,0.0578930383275393,4.788794994354248,0.0083510475233197,canonical,transformer_add97_permuted_s1,
1257,0.2469515800476074,0.0564564129174043,4.374198913574219,0.009110233746469,canonical,transformer_add97_permuted_s1,
1354,0.2228915691375732,0.0561725683789673,3.9679789543151855,0.0086547220125794,canonical,transformer_add97_permuted_s1,
1459,0.1911702156066894,0.053464176962421,3.575669288635254,0.0110841179266572,canonical,transformer_add97_permuted_s1,
1571,0.1562049388885498,0.0488098532920358,3.200274705886841,0.0092620709910988,canonical,transformer_add97_permuted_s1,
1692,0.1316940784454345,0.0463697427155687,2.8400864601135254,0.0086547220125794,canonical,transformer_add97_permuted_s1,
1823,0.1195089817047119,0.0476601408286387,2.5075247287750244,0.0089583965018391,canonical,transformer_add97_permuted_s1,
1964,0.099784255027771,0.0457463163342655,2.181252241134644,0.0089583965018391,canonical,transformer_add97_permuted_s1,
2115,0.0799150466918945,0.0428045765758126,1.8669743537902832,0.0077436985448002,canonical,transformer_add97_permuted_s1,
2278,0.0694566965103149,0.043837902275362,1.5843982696533203,0.0085028847679495,canonical,transformer_add97_permuted_s1,
2454,0.0692707300186157,0.0524523435004985,1.320641279220581,0.0086547220125794,canonical,transformer_add97_permuted_s1,
2644,0.0653918981552124,0.0598700238739233,1.092231035232544,0.0086547220125794,canonical,transformer_add97_permuted_s1,
2848,0.0452228784561157,0.0506959624721827,0.892041027545929,0.0086547220125794,canonical,transformer_add97_permuted_s1,
3067,0.044658362865448,0.0595184966230037,0.750327467918396,0.0088065592572093,canonical,transformer_add97_permuted_s1,
3304,0.0370290279388427,0.0622566767611143,0.5947800278663635,0.0089583965018391,canonical,transformer_add97_permuted_s1,
3559,0.0254094898700714,0.0549162409149346,0.4626953601837158,0.0094139082357287,canonical,transformer_add97_permuted_s1,
3834,0.0178010761737823,0.0496464311014624,0.3585570156574249,0.0095657454803586,canonical,transformer_add97_permuted_s1,
4130,0.0163871645927429,0.0576652587219094,0.2841774225234985,0.0095657454803586,canonical,transformer_add97_permuted_s1,
4448,0.013916939496994,0.0689006119646194,0.2019857168197631,0.0094139082357287,canonical,transformer_add97_permuted_s1,
4791,0.0096992701292037,0.0612690088138319,0.1583063006401062,0.0089583965018391,canonical,transformer_add97_permuted_s1,
5161,0.0106111168861389,0.06816742862427,0.1556625664234161,0.0098694199696183,canonical,transformer_add97_permuted_s1,
5560,0.0094673112034797,0.0770555591805488,0.1228634417057037,0.0094139082357287,canonical,transformer_add97_permuted_s1,
5989,0.006445974111557,0.0577511094621974,0.1116164550185203,0.0098694199696183,canonical,transformer_add97_permuted_s1,
6451,0.0081888511776924,0.0712432040848154,0.1149422079324722,0.0116914669051766,canonical,transformer_add97_permuted_s1,
6949,0.0055736005306243,0.0525174025200878,0.1061286404728889,0.0097175827249884,canonical,transformer_add97_permuted_s1,
7485,0.0064288303256034,0.0620283203162206,0.1036434695124626,0.0085028847679495,canonical,transformer_add97_permuted_s1,
8062,0.0136124044656753,0.09373273959507,0.1452257186174392,0.0095657454803586,canonical,transformer_add97_permuted_s1,
8685,0.0067514553666114,0.0648125128027895,0.1041690111160278,0.0100212572142481,canonical,transformer_add97_permuted_s1,
9355,0.009318932890892,0.0789022374199301,0.118107333779335,0.0098694199696183,canonical,transformer_add97_permuted_s1,
10077,0.0077778249979019,0.0706443489636836,0.1100983321666717,0.0088065592572093,canonical,transformer_add97_permuted_s1,
10854,0.0072167962789535,0.0641549358836118,0.1124901175498962,0.0100212572142481,canonical,transformer_add97_permuted_s1,
11692,0.0106390267610549,0.0605490171734192,0.1757093220949173,0.00804737303406,canonical,transformer_add97_permuted_s1,
12594,0.0129738003015518,0.0784958595829317,0.1652800589799881,0.0088065592572093,canonical,transformer_add97_permuted_s1,
13566,0.0045799762010574,0.0390681762600042,0.1172303557395935,0.0098694199696183,canonical,transformer_add97_permuted_s1,
14613,0.004038006067276,0.0356122378644537,0.1133881583809852,0.009110233746469,canonical,transformer_add97_permuted_s1,
15741,0.0050974488258361,0.0403047706302683,0.1264725923538208,0.0100212572142481,canonical,transformer_add97_permuted_s1,
16955,0.0055130273103713,0.0475591536038168,0.1159193739295005,0.0121469786390662,canonical,transformer_add97_permuted_s1,
18264,0.0118417292833328,0.0701042046732078,0.16891610622406,0.0106286061927676,canonical,transformer_add97_permuted_s1,
19673,0.0096047818660736,0.0562996332644443,0.1706011444330215,0.009110233746469,canonical,transformer_add97_permuted_s1,
21192,0.0076906159520149,0.0680256816773451,0.1130545958876609,0.0098694199696183,canonical,transformer_add97_permuted_s1,
22827,0.0062220469117164,0.0574950863608061,0.1082187592983245,0.0097175827249884,canonical,transformer_add97_permuted_s1,
24589,0.0090162083506584,0.0592871539559717,0.1520769298076629,0.0092620709910988,canonical,transformer_add97_permuted_s1,
26486,0.0059058964252471,0.0518763009552674,0.1138457506895065,0.0115396296605467,canonical,transformer_add97_permuted_s1,
28530,0.0067343190312385,0.0606656349731095,0.1110071465373039,0.0095657454803586,canonical,transformer_add97_permuted_s1,
30732,0.0052997320890426,0.0450427962225038,0.1176599264144897,0.0095657454803586,canonical,transformer_add97_permuted_s1,
33103,0.0049316734075546,0.0414312865244508,0.1190325915813446,0.0094139082357287,canonical,transformer_add97_permuted_s1,
35658,0.0096729844808578,0.0630142563344498,0.1535046994686126,0.0106286061927676,canonical,transformer_add97_permuted_s1,
38410,0.0068463906645774,0.0621270814678673,0.1101997792720794,0.010173094458878,canonical,transformer_add97_permuted_s1,
41374,0.0070304125547409,0.0615643080648991,0.114196240901947,0.0098694199696183,canonical,transformer_add97_permuted_s1,
44567,0.0087150856852531,0.0626591831843632,0.1390871256589889,0.0107804434373974,canonical,transformer_add97_permuted_s1,
48006,0.0089138150215148,0.0811113055366836,0.1098960861563682,0.0094139082357287,canonical,transformer_add97_permuted_s1,
51711,0.0066713765263557,0.04839039335444,0.1378657221794128,0.011235955171287,canonical,transformer_add97_permuted_s1,
55701,0.0082899704575538,0.0637063740326763,0.130127802491188,0.0092620709910988,canonical,transformer_add97_permuted_s1,
60000,0.0066437423229217,0.0593989245140832,0.1118495389819145,0.011235955171287,canonical,transformer_add97_permuted_s1,
0,1.039203643798828,0.0691257447287118,15.033525466918944,0.0115396296605467,canonical,transformer_add97_permuted_s2,
1,1.039015769958496,0.0691756707754986,15.019959449768066,0.0092620709910988,canonical,transformer_add97_permuted_s2,
2,1.0390472412109375,0.0692382797853862,15.006832122802734,0.0097175827249884,canonical,transformer_add97_permuted_s2,
3,1.0391960144042969,0.0693088394727527,14.993700981140137,0.0103249317035079,canonical,transformer_add97_permuted_s2,
4,1.0391931533813477,0.0693704783453957,14.980337142944336,0.0100212572142481,canonical,transformer_add97_permuted_s2,
5,1.0388259887695312,0.0694087536279424,14.96678638458252,0.0097175827249884,canonical,transformer_add97_permuted_s2,
6,1.0381383895874023,0.0694265148829232,14.95305347442627,0.010173094458878,canonical,transformer_add97_permuted_s2,
7,1.0372285842895508,0.0694300864112083,14.939180374145508,0.0109322806820273,canonical,transformer_add97_permuted_s2,
8,1.036097526550293,0.0694190357677421,14.925265312194824,0.010173094458878,canonical,transformer_add97_permuted_s2,
9,1.034770965576172,0.069394893408823,14.911341667175291,0.0106286061927676,canonical,transformer_add97_permuted_s2,
10,1.03326416015625,0.0693588821672448,14.897358894348145,0.010173094458878,canonical,transformer_add97_permuted_s2,
11,1.0316076278686523,0.0693131340923833,14.883292198181152,0.0097175827249884,canonical,transformer_add97_permuted_s2,
12,1.0298242568969729,0.0692590978934016,14.869154930114746,0.0085028847679495,canonical,transformer_add97_permuted_s2,
13,1.0279054641723633,0.0691959536715032,14.85499382019043,0.0092620709910988,canonical,transformer_add97_permuted_s2,
15,1.0236883163452148,0.0690434413795991,14.826727867126465,0.009110233746469,canonical,transformer_add97_permuted_s2,
16,1.0214414596557615,0.0689570387834613,14.812722206115724,0.0097175827249884,canonical,transformer_add97_permuted_s2,
17,1.0191240310668943,0.0688651003063273,14.798846244812012,0.0094139082357287,canonical,transformer_add97_permuted_s2,
18,1.0167665481567385,0.0687698764698202,14.785057067871094,0.0103249317035079,canonical,transformer_add97_permuted_s2,
20,1.011981964111328,0.0685728923499808,14.757755279541016,0.0100212572142481,canonical,transformer_add97_permuted_s2,
21,1.0095853805541992,0.068473747074287,14.744123458862305,0.0097175827249884,canonical,transformer_add97_permuted_s2,
23,1.005035400390625,0.0682928416147126,14.71655559539795,0.0110841179266572,canonical,transformer_add97_permuted_s2,
24,1.002946853637695,0.0682148573480485,14.702762603759766,0.0109322806820273,canonical,transformer_add97_permuted_s2,
26,0.9995136260986328,0.0681078940461268,14.675444602966309,0.0115396296605467,canonical,transformer_add97_permuted_s2,
28,0.9964208602905272,0.0680259047464277,14.64766788482666,0.0106286061927676,canonical,transformer_add97_permuted_s2,
31,0.9915847778320312,0.0678966687499808,14.604321479797363,0.009110233746469,canonical,transformer_add97_permuted_s2,
33,0.988337516784668,0.0678117519117198,14.57472324371338,0.0103249317035079,canonical,transformer_add97_permuted_s2,
35,0.9854021072387696,0.0677469836181528,14.545328140258787,0.010173094458878,canonical,transformer_add97_permuted_s2,
38,0.982280731201172,0.0677329273725933,14.502263069152832,0.0098694199696183,canonical,transformer_add97_permuted_s2,
41,0.9803457260131836,0.0677945813639243,14.460532188415527,0.0103249317035079,canonical,transformer_add97_permuted_s2,
44,0.978785514831543,0.0678745363567837,14.42051124572754,0.0100212572142481,canonical,transformer_add97_permuted_s2,
48,0.9759626388549804,0.0679185519731349,14.369603157043455,0.0106286061927676,canonical,transformer_add97_permuted_s2,
51,0.9739952087402344,0.0679589659618277,14.332107543945312,0.0100212572142481,canonical,transformer_add97_permuted_s2,
55,0.9721364974975586,0.068065872572944,14.282289505004885,0.010173094458878,canonical,transformer_add97_permuted_s2,
60,0.9716396331787108,0.0683275608936278,14.220317840576172,0.011235955171287,canonical,transformer_add97_permuted_s2,
64,0.969355583190918,0.0684019322391909,14.171464920043944,0.011235955171287,canonical,transformer_add97_permuted_s2,
69,0.9640541076660156,0.0683169040821973,14.111501693725586,0.0116914669051766,canonical,transformer_add97_permuted_s2,
75,0.9571866989135742,0.0682043495908247,14.034100532531738,0.0110841179266572,canonical,transformer_add97_permuted_s2,
80,0.9513683319091796,0.0681066866529991,13.968794822692873,0.0115396296605467,canonical,transformer_add97_permuted_s2,
87,0.9437704086303712,0.0680050082153147,13.877954483032228,0.012298815883696,canonical,transformer_add97_permuted_s2,
93,0.9379472732543944,0.0679734262619823,13.798734664916992,0.0115396296605467,canonical,transformer_add97_permuted_s2,
100,0.9360752105712892,0.0682981612547346,13.705716133117676,0.011235955171287,canonical,transformer_add97_permuted_s2,
108,0.9321737289428712,0.0685489761327073,13.598652839660645,0.0110841179266572,canonical,transformer_add97_permuted_s2,
116,0.9276609420776368,0.068759059447506,13.491472244262695,0.0109322806820273,canonical,transformer_add97_permuted_s2,
125,0.9189844131469728,0.0687212621392111,13.372635841369627,0.0103249317035079,canonical,transformer_add97_permuted_s2,
135,0.9083709716796876,0.0685988999354987,13.241771697998049,0.0116914669051766,canonical,transformer_add97_permuted_s2,
146,0.8992424011230469,0.0686597362074008,13.097084999084473,0.0121469786390662,canonical,transformer_add97_permuted_s2,
157,0.8881101608276367,0.0685616737084798,12.953449249267578,0.0121469786390662,canonical,transformer_add97_permuted_s2,
169,0.876652717590332,0.0685028394893733,12.797319412231444,0.0119951413944363,canonical,transformer_add97_permuted_s2,
182,0.8669776916503906,0.0686365294963381,12.63143253326416,0.0126024903729557,canonical,transformer_add97_permuted_s2,
196,0.8558244705200195,0.0687173722523775,12.454266548156738,0.0119951413944363,canonical,transformer_add97_permuted_s2,
211,0.84375,0.0687765845431324,12.267983436584473,0.0124506531283259,canonical,transformer_add97_permuted_s2,
227,0.8336362838745117,0.0690599435009992,12.07119846343994,0.0115396296605467,canonical,transformer_add97_permuted_s2,
245,0.8191890716552734,0.0691073246368913,11.853867530822754,0.0124506531283259,canonical,transformer_add97_permuted_s2,
264,0.8058099746704102,0.0692954873088711,11.628606796264648,0.0113877924159169,canonical,transformer_add97_permuted_s2,
284,0.7921695709228516,0.0695161204339064,11.395480155944824,0.0121469786390662,canonical,transformer_add97_permuted_s2,
306,0.7745180130004883,0.0694982218133302,11.144429206848145,0.0121469786390662,canonical,transformer_add97_permuted_s2,
330,0.75689697265625,0.0696103372136622,10.87334156036377,0.0118433041498065,canonical,transformer_add97_permuted_s2,
355,0.7393398284912109,0.069764403159049,10.597665786743164,0.0126024903729557,canonical,transformer_add97_permuted_s2,
383,0.7223243713378906,0.0702135667444745,10.287532806396484,0.0127543276175856,canonical,transformer_add97_permuted_s2,
412,0.6999902725219727,0.0700943446407539,9.986401557922363,0.0116914669051766,canonical,transformer_add97_permuted_s2,
444,0.6763114929199219,0.0699463697549642,9.669000625610352,0.0118433041498065,canonical,transformer_add97_permuted_s2,
478,0.6510000228881836,0.0696982654844703,9.340261459350586,0.0116914669051766,canonical,transformer_add97_permuted_s2,
515,0.6244163513183594,0.0694320888470462,8.993195533752441,0.011235955171287,canonical,transformer_add97_permuted_s2,
555,0.5977663993835449,0.0692579201149489,8.63101863861084,0.0107804434373974,canonical,transformer_add97_permuted_s2,
598,0.5713505744934082,0.0691982214423476,8.256723403930664,0.0110841179266572,canonical,transformer_add97_permuted_s2,
644,0.5442943572998047,0.0691263372975356,7.873907089233398,0.0106286061927676,canonical,transformer_add97_permuted_s2,
694,0.5092873573303223,0.0681250834379237,7.475768566131592,0.0129061648622155,canonical,transformer_add97_permuted_s2,
747,0.4808497428894043,0.067890499719562,7.0827250480651855,0.0121469786390662,canonical,transformer_add97_permuted_s2,
805,0.4528541564941406,0.0677879625445425,6.680450916290283,0.0107804434373974,canonical,transformer_add97_permuted_s2,
867,0.4240694046020508,0.0676000389179591,6.273212432861328,0.0103249317035079,canonical,transformer_add97_permuted_s2,
934,0.3964829444885254,0.0676909031879693,5.857255935668945,0.0103249317035079,canonical,transformer_add97_permuted_s2,
1006,0.3527054786682129,0.0648333318724855,5.440187454223633,0.0126024903729557,canonical,transformer_add97_permuted_s2,
1083,0.3240032196044922,0.0643751967658352,5.033044338226318,0.0124506531283259,canonical,transformer_add97_permuted_s2,
1167,0.2983264923095703,0.0644959436179544,4.625507831573486,0.0124506531283259,canonical,transformer_add97_permuted_s2,
1257,0.2424793243408203,0.0572328253746943,4.236717700958252,0.0135135138407349,canonical,transformer_add97_permuted_s2,
1354,0.2248163223266601,0.0585512298112857,3.839651584625244,0.0136653510853648,canonical,transformer_add97_permuted_s2,
1459,0.1835787296295166,0.0531220836184101,3.45578932762146,0.0139690255746245,canonical,transformer_add97_permuted_s2,
1571,0.1682901382446289,0.0543169200599543,3.0983004570007324,0.0107804434373974,canonical,transformer_add97_permuted_s2,
1692,0.1481208801269531,0.0541034907438742,2.737732410430908,0.0118433041498065,canonical,transformer_add97_permuted_s2,
1823,0.1292073726654052,0.0538121547839083,2.4010815620422363,0.0121469786390662,canonical,transformer_add97_permuted_s2,
1964,0.1269783973693847,0.0603304305016744,2.104715585708618,0.0110841179266572,canonical,transformer_add97_permuted_s2,
2115,0.1150192022323608,0.0633784234806749,1.8148006200790403,0.0095657454803586,canonical,transformer_add97_permuted_s2,
2278,0.0957814455032348,0.061035729473264,1.5692684650421145,0.0103249317035079,canonical,transformer_add97_permuted_s2,
2454,0.0665255784988403,0.0498693654378221,1.3339968919754028,0.0109322806820273,canonical,transformer_add97_permuted_s2,
2644,0.062355637550354,0.0562311376604367,1.1089165210723877,0.0100212572142481,canonical,transformer_add97_permuted_s2,
