step,train_acc,test_acc,run,model,loss,optimizer,lr,weight_decay,t_g,diverged
14100,0.9997343420982361,0.9633303880691528,transformer_add97_f0.4_wd0.0_softmax_ce_s1,transformer,softmax_ce,orthograd_adamw,0.01,0.0,8800.0,False
14200,0.9997343420982361,0.9651018381118774,transformer_add97_f0.4_wd0.0_softmax_ce_s1,transformer,softmax_ce,orthograd_adamw,0.01,0.0,8800.0,False
14300,0.9997343420982361,0.9658104181289673,transformer_add97_f0.4_wd0.0_softmax_ce_s1,transformer,softmax_ce,orthograd_adamw,0.01,0.0,8800.0,False
14400,0.9997343420982361,0.9665189981460571,transformer_add97_f0.4_wd0.0_softmax_ce_s1,transformer,softmax_ce,orthograd_adamw,0.01,0.0,8800.0,False
14500,0.9997343420982361,0.9658104181289673,transformer_add97_f0.4_wd0.0_softmax_ce_s1,transformer,softmax_ce,orthograd_adamw,0.01,0.0,8800.0,False
14600,0.9997343420982361,0.9665189981460571,transformer_add97_f0.4_wd0.0_softmax_ce_s1,transformer,softmax_ce,orthograd_adamw,0.01,0.0,8800.0,False
14700,0.9997343420982361,0.9659875631332397,transformer_add97_f0.4_wd0.0_softmax_ce_s1,transformer,softmax_ce,orthograd_adamw,0.01,0.0,8800.0,False
14800,0.9997343420982361,0.9666961431503296,transformer_add97_f0.4_wd0.0_softmax_ce_s1,transformer,softmax_ce,orthograd_adamw,0.01,0.0,8800.0,False
14900,0.9997343420982361,0.9675819277763367,transformer_add97_f0.4_wd0.0_softmax_ce_s1,transformer,softmax_ce,orthograd_adamw,0.01,0.0,8800.0,False
15000,0.9997343420982361,0.968467652797699,transformer_add97_f0.4_wd0.0_softmax_ce_s1,transformer,softmax_ce,orthograd_adamw,0.01,0.0,8800.0,False
15100,0.9997343420982361,0.9688219428062439,transformer_add97_f0.4_wd0.0_softmax_ce_s1,transformer,softmax_ce,orthograd_adamw,0.01,0.0,8800.0,False
15200,0.9997343420982361,0.9686447978019714,transformer_add97_f0.4_wd0.0_softmax_ce_s1,transformer,softmax_ce,orthograd_adamw,0.01,0.0,8800.0,False
15300,0.9997343420982361,0.9705934524536133,transformer_add97_f0.4_wd0.0_softmax_ce_s1,transformer,softmax_ce,orthograd_adamw,0.01,0.0,8800.0,False
15400,0.9997343420982361,0.9713020324707031,transformer_add97_f0.4_wd0.0_softmax_ce_s1,transformer,softmax_ce,orthograd_adamw,0.01,0.0,8800.0,False
15500,0.9997343420982361,0.970416247844696,transformer_add97_f0.4_wd0.0_softmax_ce_s1,transformer,softmax_ce,orthograd_adamw,0.01,0.0,8800.0,False
15600,0.9997343420982361,0.9718334674835205,transformer_add97_f0.4_wd0.0_softmax_ce_s1,transformer,softmax_ce,orthograd_adamw,0.01,0.0,8800.0,False
15700,0.9997343420982361,0.9709477424621582,transformer_add97_f0.4_wd0.0_softmax_ce_s1,transformer,softmax_ce,orthograd_adamw,0.01,0.0,8800.0,False
15800,0.9997343420982361,0.9714791774749756,transformer_add97_f0.4_wd0.0_softmax_ce_s1,transformer,softmax_ce,orthograd_adamw,0.01,0.0,8800.0,False
15900,0.9997343420982361,0.9723649024963379,transformer_add97_f0.4_wd0.0_softmax_ce_s1,transformer,softmax_ce,orthograd_adamw,0.01,0.0,8800.0,False
16000,0.9938894510269165,0.9286093711853027,transformer_add97_f0.4_wd0.0_softmax_ce_s1,transformer,softmax_ce,orthograd_adamw,0.01,0.0,8800.0,False
16100,0.9992029666900635,0.9541186690330505,transformer_add97_f0.4_wd0.0_softmax_ce_s1,transformer,softmax_ce,orthograd_adamw,0.01,0.0,8800.0,False
16200,0.9989373087882996,0.9521700143814087,transformer_add97_f0.4_wd0.0_softmax_ce_s1,transformer,softmax_ce,orthograd_adamw,0.01,0.0,8800.0,False
16300,0.9994686245918274,0.9615588784217834,transformer_add97_f0.4_wd0.0_softmax_ce_s1,transformer,softmax_ce,orthograd_adamw,0.01,0.0,8800.0,False
16400,0.9994686245918274,0.9624446034431458,transformer_add97_f0.4_wd0.0_softmax_ce_s1,transformer,softmax_ce,orthograd_adamw,0.01,0.0,8800.0,False
16500,0.9994686245918274,0.9645704030990601,transformer_add97_f0.4_wd0.0_softmax_ce_s1,transformer,softmax_ce,orthograd_adamw,0.01,0.0,8800.0,False
16600,0.9994686245918274,0.9656332731246948,transformer_add97_f0.4_wd0.0_softmax_ce_s1,transformer,softmax_ce,orthograd_adamw,0.01,0.0,8800.0,False
16700,0.9994686245918274,0.9659875631332397,transformer_add97_f0.4_wd0.0_softmax_ce_s1,transformer,softmax_ce,orthograd_adamw,0.01,0.0,8800.0,False
16800,0.9994686245918274,0.9658104181289673,transformer_add97_f0.4_wd0.0_softmax_ce_s1,transformer,softmax_ce,orthograd_adamw,0.01,0.0,8800.0,False
16900,0.9994686245918274,0.9665189981460571,transformer_add97_f0.4_wd0.0_softmax_ce_s1,transformer,softmax_ce,orthograd_adamw,0.01,0.0,8800.0,False
17000,0.9994686245918274,0.9665189981460571,transformer_add97_f0.4_wd0.0_softmax_ce_s1,transformer,softmax_ce,orthograd_adamw,0.01,0.0,8800.0,False
17100,0.9994686245918274,0.9659875631332397,transformer_add97_f0.4_wd0.0_softmax_ce_s1,transformer,softmax_ce,orthograd_adamw,0.01,0.0,8800.0,False
17200,0.9994686245918274,0.9656332731246948,transformer_add97_f0.4_wd0.0_softmax_ce_s1,transformer,softmax_ce,orthograd_adamw,0.01,0.0,8800.0,False
17300,0.9994686245918274,0.9656332731246948,transformer_add97_f0.4_wd0.0_softmax_ce_s1,transformer,softmax_ce,orthograd_adamw,0.01,0.0,8800.0,False
17400,0.9994686245918274,0.9652789831161499,transformer_add97_f0.4_wd0.0_softmax_ce_s1,transformer,softmax_ce,orthograd_adamw,0.01,0.0,8800.0,False
17500,0.9994686245918274,0.9659875631332397,transformer_add97_f0.4_wd0.0_softmax_ce_s1,transformer,softmax_ce,orthograd_adamw,0.01,0.0,8800.0,False
17600,0.9994686245918274,0.9647475481033325,transformer_add97_f0.4_wd0.0_softmax_ce_s1,transformer,softmax_ce,orthograd_adamw,0.01,0.0,8800.0,False
17700,0.9994686245918274,0.9626217484474182,transformer_add97_f0.4_wd0.0_softmax_ce_s1,transformer,softmax_ce,orthograd_adamw,0.01,0.0,8800.0,False
17800,0.9994686245918274,0.9642161130905151,transformer_add97_f0.4_wd0.0_softmax_ce_s1,transformer,softmax_ce,orthograd_adamw,0.01,0.0,8800.0,False
17900,0.9994686245918274,0.9620903134346008,transformer_add97_f0.4_wd0.0_softmax_ce_s1,transformer,softmax_ce,orthograd_adamw,0.01,0.0,8800.0,False
18000,0.9962805509567261,0.9418954849243164,transformer_add97_f0.4_wd0.0_softmax_ce_s1,transformer,softmax_ce,orthograd_adamw,0.01,0.0,8800.0,False
18100,1.0,0.9633303880691528,transformer_add97_f0.4_wd0.0_softmax_ce_s1,transformer,softmax_ce,orthograd_adamw,0.01,0.0,8800.0,False
18200,0.9986715912818909,0.9587244987487793,transformer_add97_f0.4_wd0.0_softmax_ce_s1,transformer,softmax_ce,orthograd_adamw,0.01,0.0,8800.0,False
18300,0.9997343420982361,0.9631531834602356,transformer_add97_f0.4_wd0.0_softmax_ce_s1,transformer,softmax_ce,orthograd_adamw,0.01,0.0,8800.0,False
18400,0.9997343420982361,0.9645704030990601,transformer_add97_f0.4_wd0.0_softmax_ce_s1,transformer,softmax_ce,orthograd_adamw,0.01,0.0,8800.0,False
18500,0.9997343420982361,0.9659875631332397,transformer_add97_f0.4_wd0.0_softmax_ce_s1,transformer,softmax_ce,orthograd_adamw,0.01,0.0,8800.0,False
18600,0.9997343420982361,0.9665189981460571,transformer_add97_f0.4_wd0.0_softmax_ce_s1,transformer,softmax_ce,orthograd_adamw,0.01,0.0,8800.0,False
18700,0.9997343420982361,0.9677590727806091,transformer_add97_f0.4_wd0.0_softmax_ce_s1,transformer,softmax_ce,orthograd_adamw,0.01,0.0,8800.0,False
18800,0.9997343420982361,0.9674047827720642,transformer_add97_f0.4_wd0.0_softmax_ce_s1,transformer,softmax_ce,orthograd_adamw,0.01,0.0,8800.0,False
18900,0.9997343420982361,0.968113362789154,transformer_add97_f0.4_wd0.0_softmax_ce_s1,transformer,softmax_ce,orthograd_adamw,0.01,0.0,8800.0,False
19000,0.9997343420982361,0.9675819277763367,transformer_add97_f0.4_wd0.0_softmax_ce_s1,transformer,softmax_ce,orthograd_adamw,0.01,0.0,8800.0,False
19100,0.9997343420982361,0.9688219428062439,transformer_add97_f0.4_wd0.0_softmax_ce_s1,transformer,softmax_ce,orthograd_adamw,0.01,0.0,8800.0,False
19200,0.9997343420982361,0.9691762328147888,transformer_add97_f0.4_wd0.0_softmax_ce_s1,transformer,softmax_ce,orthograd_adamw,0.01,0.0,8800.0,False
19300,0.9997343420982361,0.9702391028404236,transformer_add97_f0.4_wd0.0_softmax_ce_s1,transformer,softmax_ce,orthograd_adamw,0.01,0.0,8800.0,False
19400,0.9997343420982361,0.9700619578361511,transformer_add97_f0.4_wd0.0_softmax_ce_s1,transformer,softmax_ce,orthograd_adamw,0.01,0.0,8800.0,False
19500,0.9997343420982361,0.9698848128318787,transformer_add97_f0.4_wd0.0_softmax_ce_s1,transformer,softmax_ce,orthograd_adamw,0.01,0.0,8800.0,False
19600,0.9997343420982361,0.9698848128318787,transformer_add97_f0.4_wd0.0_softmax_ce_s1,transformer,softmax_ce,orthograd_adamw,0.01,0.0,8800.0,False
19700,0.9997343420982361,0.970416247844696,transformer_add97_f0.4_wd0.0_softmax_ce_s1,transformer,softmax_ce,orthograd_adamw,0.01,0.0,8800.0,False
19800,0.9997343420982361,0.9730734825134277,transformer_add97_f0.4_wd0.0_softmax_ce_s1,transformer,softmax_ce,orthograd_adamw,0.01,0.0,8800.0,False
19900,0.9997343420982361,0.9732506275177002,transformer_add97_f0.4_wd0.0_softmax_ce_s1,transformer,softmax_ce,orthograd_adamw,0.01,0.0,8800.0,False
20000,0.9997343420982361,0.9736049175262451,transformer_add97_f0.4_wd0.0_softmax_ce_s1,transformer,softmax_ce,orthograd_adamw,0.01,0.0,8800.0,False
0,0.008767268620431423,0.011337466537952423,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
100,0.9139213562011719,0.3519929051399231,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
200,0.9686503410339355,0.3688219487667084,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
300,0.9742295145988464,0.35535871982574463,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
400,0.9928267598152161,0.38565102219581604,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
500,0.9936237931251526,0.3769707679748535,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
600,0.9968118667602539,0.39273694157600403,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
700,0.9925611019134521,0.37201061844825745,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
800,0.998140275478363,0.39309123158454895,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
900,0.998140275478363,0.3932683765888214,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
1000,0.998140275478363,0.3932683765888214,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
1100,0.9954835176467896,0.3854738473892212,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
1200,0.9992029666900635,0.39220547676086426,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
1300,0.9978746175765991,0.38299378752708435,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
1400,0.9994686245918274,0.3937998116016388,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
1500,1.0,0.39875996112823486,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
1600,1.0,0.40106287598609924,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
1700,1.0,0.40230292081832886,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
1800,1.0,0.4026572108268738,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
1900,1.0,0.40372011065483093,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
2000,1.0,0.40372011065483093,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
2100,1.0,0.4035429358482361,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
2200,1.0,0.40460583567619324,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
2300,1.0,0.4051372706890106,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
2400,1.0,0.40584588050842285,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
2500,1.0,0.40584588050842285,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
2600,1.0,0.4069087505340576,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
2700,1.0,0.4074402153491974,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
2800,1.0,0.40814879536628723,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
2900,1.0,0.4088573753833771,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
3000,1.0,0.40850308537483215,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
3100,1.0,0.4086802303791046,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
3200,1.0,0.4088573753833771,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
3300,1.0,0.4088573753833771,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
3400,1.0,0.4086802303791046,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
3500,1.0,0.40850308537483215,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
3600,1.0,0.40903452038764954,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
3700,1.0,0.40938884019851685,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
3800,1.0,0.40992027521133423,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
3900,1.0,0.4104517102241516,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
4000,1.0,0.41080600023269653,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
4100,1.0,0.41080600023269653,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
4200,1.0,0.4100974202156067,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
4300,1.0,0.4104517102241516,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
4400,1.0,0.4113374650478363,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
4500,1.0,0.4118689000606537,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
4600,1.0,0.41204604506492615,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
4700,1.0,0.4127546548843384,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
4800,1.0,0.41293179988861084,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
4900,1.0,0.41293179988861084,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
5000,1.0,0.4127546548843384,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
5100,1.0,0.4127546548843384,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
5200,1.0,0.4127546548843384,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
5300,1.0,0.41293179988861084,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
5400,1.0,0.4127546548843384,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
5500,1.0,0.4131089448928833,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
5600,1.0,0.41293179988861084,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
5700,1.0,0.41328608989715576,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
5800,1.0,0.4136403799057007,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
5900,1.0,0.4134632349014282,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
6000,1.0,0.4136403799057007,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
6100,1.0,0.4136403799057007,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
6200,1.0,0.4134632349014282,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
6300,1.0,0.4131089448928833,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
6400,1.0,0.4131089448928833,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
6500,1.0,0.4131089448928833,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
6600,1.0,0.4131089448928833,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
6700,1.0,0.4131089448928833,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
6800,1.0,0.4131089448928833,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
6900,1.0,0.4131089448928833,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
7000,1.0,0.4131089448928833,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
7100,1.0,0.4134632349014282,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
7200,1.0,0.4134632349014282,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
7300,1.0,0.4136403799057007,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
7400,1.0,0.4136403799057007,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
7500,1.0,0.4134632349014282,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
7600,1.0,0.4134632349014282,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
7700,1.0,0.4134632349014282,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
7800,1.0,0.4134632349014282,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
7900,1.0,0.41328608989715576,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
8000,1.0,0.41328608989715576,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
8100,1.0,0.41328608989715576,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
8200,1.0,0.41328608989715576,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
8300,1.0,0.41328608989715576,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
8400,1.0,0.41328608989715576,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
8500,1.0,0.41328608989715576,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
8600,1.0,0.41328608989715576,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
8700,1.0,0.41328608989715576,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
8800,1.0,0.4134632349014282,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
8900,1.0,0.4134632349014282,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
9000,1.0,0.4134632349014282,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
9100,1.0,0.4134632349014282,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
9200,1.0,0.41328608989715576,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
9300,1.0,0.41328608989715576,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
9400,1.0,0.4131089448928833,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
9500,1.0,0.4131089448928833,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
9600,1.0,0.41328608989715576,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
9700,1.0,0.4127546548843384,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
9800,1.0,0.4127546548843384,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
9900,1.0,0.4127546548843384,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
10000,1.0,0.4127546548843384,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
10100,1.0,0.41293179988861084,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
10200,1.0,0.4131089448928833,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
10300,1.0,0.4131089448928833,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
10400,1.0,0.41328608989715576,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
10500,1.0,0.4134632349014282,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
10600,1.0,0.4136403799057007,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
10700,1.0,0.4136403799057007,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
10800,1.0,0.4136403799057007,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
10900,1.0,0.4136403799057007,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
11000,1.0,0.4136403799057007,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
11100,1.0,0.41381752490997314,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
11200,1.0,0.41381752490997314,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
11300,1.0,0.41381752490997314,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
11400,1.0,0.4139946699142456,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
11500,1.0,0.4139946699142456,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
11600,1.0,0.4139946699142456,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
11700,1.0,0.41417181491851807,transformer_add97_f0.4_wd0.0_softmax_ce_s2,transformer,softmax_ce,orthograd_adamw,0.01,0.0,,False
